osm_id,osm_type,name,lat,lon,name_en,alt_name,website,phone,email,opening_hours,addr_city,addr_country,addr_street,addr_postcode,wikipedia,wikidata,fee,access,operator,description,leisure,garden_type
39318150,way,Jardín Botánico de Tizatlán,,,,,,,,,,,,,,,,yes,,,garden,botanical
39773115,way,Alpengarten auf dem Schachen,,,,,https://botmuc.snsb.de/alpengarten-schachen/,,,Jun-Sep: 08:00-17:00,,,,,de:Alpengarten auf dem Schachen,Q28868759,yes,,Botanischer Garten München-Nymphenburg,,garden,botanical
39876530,way,Japanese Garden,,,,,,,,,,,,,,,no,yes,Brisbane Botanic Gardens Mt Coot-tha,,garden,botanical
39967493,way,Orto Botanico,,,,,,,,,,,,,,,,,Giuseppe Burzotta,,garden,botanical
40114241,way,Ogród Botaniczny UMCS,,,,,https://www.umcs.pl/pl/ogrod-botaniczny.htm,,,,,,,,pl:Ogród Botaniczny Uniwersytetu Marii Curie-Skłodowskiej,Q11796746,yes,yes,Uniwersytet Marii- Curie Skłodowskiej w Lublinie,,garden,botanical
40255606,way,Gardens of the World,,,,,http://www.gardensoftheworld.info,+1-805-557-1135,,,,,,,en:Gardens of the World,Q30622927,,customers,,,garden,botanical
40731053,way,Jardín Botánico Yvyrá Pytá,,,,Jardín Botánico de San Pedro,,,jardinbotanicodesanpedro@gmail.com,,San Pedro,,,,,,,yes,,,garden,botanical
40818707,way,Institut de Botanique,,,,,,,,,,,,,,,,,,Serre tropicale,garden,botanical
40929965,way,Botanischer Garten,,,,,https://www.uni-greifswald.de/universitaet/einrichtungen/botanischer-garten-und-arboretum/,,,"Mo-Fr 09:00-15:45; Dec-Feb PH,Sa,Su 13:00-15:00; Mar,Apr,Oct,Nov PH,Sa,Su 13:00-16:00; May-Sep PH,Sa,Su 13:00-17:00; Dec 24, Dec 31 off",,,Münterstraße,,,,no,,Universität Greifswald,,garden,botanical
41383392,way,Jardin Botanique,,,,,,,,,,,,,,,,,,,garden,botanical
41988954,way,Kräutergarten,,,,,,,,,,,,,,,,,,,garden,botanical
42152680,way,Botanischer Garten des KIT,,,,,https://www.jkip.kit.edu/garten/,,,"Apr-Sep: Mo-Fr 08:00-16:00; Apr-Sep: Su,PH 10:00-16:00; Oct-Mar: Mo-Fr 08:00-15:00; Oct-Mar: Su,PH 10:00-14:00; Sa off; Dec 23-31, Jan 01-07 off",Karlsruhe,DE,Am Fasanengarten,76131,de:Botanischer Garten des Karlsruher Instituts für Technologie,Q9010949,no,,,,garden,botanical
42373046,way,Jardín Etnobotánico de Oaxaca,,,,,https://jardinoaxaca.mx,+52 951 5165325,etnobotanico@infinitummail.com,,,,Calle de la Reforma,68000,,,yes,,,,park,botanical
43200702,way,Botanischer Garten (Biologische Abteilung),,,,,,,,,,,,,,,,,,,garden,botanical
43329946,way,Botanischer Garten (Alpinum),,,,,,,,,,,,,,,,,,,garden,botanical
43605598,way,Rosetta McClain Gardens,,,,,,,,,,,,,,,,,,,garden,botanical
44096475,way,Arboretum Bolestraszyce,,,,,http://bolestraszyce.com.pl,+48 16 6716425,arboretum@poczta.onet.pl,,,,,,pl:Arboretum w Bolestraszycach,Q9158891,,,,,garden,botanical
44166578,way,Jardín Botánico,,,,,https://www.emaverde.com.bo/index.php/es/espacios-recreacionales/jardines-y-espacios/jardin-botanico,,,Tu-Fr 09:00-18:00; Sa-Su 09:00-18:30; PH 09:00-18:30,La Paz,,Calle Lucas Jaimes,,es:Jardín Botánico (La Paz),Q54853226,yes,,Emaverde,,park,botanical
44368231,way,Botanická zahrada a arboretum Mendelu,,,,,https://arboretum.mendelu.cz/,,info.zahrada@mendelu.cz,Mo-Fr 07:00-15:00,,,,,cs:Botanická zahrada a arboretum Mendelovy univerzity v Brně,Q11235396,yes,yes,,,garden,botanical
44581005,way,Santa Barbara Botanic Gardens,,,,,https://sbbotanicgarden.org/,,,Mo-Fr 10:00-17:00,Santa Barbara,US,Mission Canyon Road,93105,,,,,,,garden,botanical
44664275,way,Mildred E. Mathias Botanical Garden,,,,,https://www.botgard.ucla.edu/,,,Mo-Fr 08:00-17:00; Sa-Su 09:00-17:00,,,,,en:Mildred E. Mathias Botanical Garden,Q6850966,no,yes,"University of California, Los Angeles",,garden,botanical
44861035,way,Houston Botanic Garden,,,,,,+1-713-715-9675 ext. 100,,Mo-Su 09:00-17:00,Houston,US,Park Place,77017,,Q134421205,yes,customers,,,garden,botanical
45422277,way,Royal Botanic Gardens,,,,,https://www.rbg.vic.gov.au/,,,,,,,,en:Royal Botanic Gardens Victoria,Q101433843,,yes,,,garden,botanical
45836960,way,Jardin des Senteurs,,,,,,,,,,,,,,,,,,,garden,botanical
46771094,way,Jardin Botanique de Lausanne,,,,,https://botanique.vd.ch/natureum-departement-de-botanique/,,,May-Oct Mo-Su 10:00-18:30; Nov-Apr Mo-Su 10:00-17:00,,,,,fr:Jardin botanique de Lausanne,Q3330558,,,,,garden,botanical
46840583,way,National Botanical Garden (South West Nature Reserve),,,,,,,,Mo-Fr 08:00-17:00; PH off,,,,,,,,,,,garden,botanical
46958788,way,Jardín Botánico,,,,,,,,,,,,,es:Jardín Botánico de la Universidad de Caldas,,,,,,garden,botanical
47005216,way,上海植物园,,,Shanghai Botanical Garden,,https://www.shbg.org,+86 21 54363369,,,,,,,en:Shanghai Botanical Garden,Q2371438,,,,,garden,botanical
47119233,way,Bauerngarten,,,,,,,,,,,,,,,no,permissive,,,garden,botanical
47158009,way,Rose Garden,,,,,,,,,,,,,,,,yes,,,garden,botanical
47312623,way,Parque de la Quinta,,,,,,,,,,,,,,,,,,,garden,botanical
48044600,way,Botanischer Garten der Universität Graz,,,,,https://garten.uni-graz.at/,,,Mo-Su 08:00-14:30; Dec 24-Jan 6 off; May 15-Sep 15 Mo-Su 08:00-16:30,,,,,de:Botanischer Garten der Universität Graz,Q15304757,,permissive,,,garden,botanical
48894209,way,Arzneipflanzen-Garten,,,,,,,,,,,,,,,no,yes,Universität Münster,,garden,botanical
49714042,way,The Glasshouse,,,,,,,,Mo-Su 10:00-16:00,,,,,,,no,,,,garden,botanical
49798928,way,Rozárium,,,,,,,,,,,,,,,,,,,garden,botanical
49977799,way,Geelong Botanic Gardens,,,,,https://www.geelongaustralia.com.au/gbg/,,,,,,,,en:Geelong Botanic Gardens,Q5529837,,,,,garden,botanical
50706878,way,Jardin botanique alpin La Jaÿsinia,,,,,,+33 4 50 34 49 86,jba.lajaysinia@mairiedesamoens.fr,"May 01-Sep 30 Mo-Su 08:00-12:00, 13:30-19:00; Oct 01-Dec 14 Mo-Su 08:00-12:00, 13:30-16:30; Dec 15-Apr 15 off",,,,,fr:Jardin botanique alpin La Jaÿsinia,Q3162380,no,yes,Ville de Samoëns;Muséum national d'histoire naturelle,,garden,botanical
51542759,way,Jardín de la Marquesa,,,,,https://jardindelamarquesa.com/,+34 928 60 44 86,,"Mo-Sa 09:00-13:00,14:00-18:00",Arucas,,,,,Q5926600,,,,,garden,botanical
51947861,way,Jardin botanique de Neuchâtel,,,,,https://www.jbneuchatel.ch/,,,"Mo-Su,PH 10:00-18:00",,,,,fr:Jardin botanique de Neuchâtel,Q27485324,no,yes,,,garden,botanical
52404855,way,Talbot Botanic Garden,,,,,,,,,,,,,,,,,,,garden,botanical
53007443,way,Jardín Botánico Viera y Clavijo,,,,Jardín Canario,http://www.jardincanario.org,,,Apr-Sep: Mo-Su 09:00-19:00; Oct-Mar: Mo-Su 09:00-18:00,,,,,en:Jardín Botánico Canario Viera y Clavijo,Q1303386,,,,,garden,botanical
53574418,way,The University of Dundee Botanic Garden,,,,,https://www.dundee.ac.uk/botanic,,,Mo-Su 11:00-15:30,,,,,en:University of Dundee Botanic Garden,Q7895350,,,,,garden,botanical
54518031,way,Parco Botanico Toesca Gian Pietro,,,,,,,,"Oct-Mar PH,Mo-Sa 08:00-17:00; Apr-Sep PH,Mo-Su 08:00-19:00",,,,,,,,,,,garden,botanical
54648973,way,Hahn Horticultural Garden,,,,,https://hahngarden.vt.edu/,+1-540-231-5970,vtgarden@vt.edu,,Blacksburg,US,Garden Lane,24061,en:Hahn Horticulture Garden,Q5638880,no,yes,Virginia Tech School of Plant and Environmental Sciences,,garden,botanical
54890255,way,Walter Sisulu National Botanical Gardens,,,,,,,,,,,,,en:Walter Sisulu National Botanical Garden,Q7966148,yes,permit,,,garden,botanical
55124785,way,Arboretum Volčji Potok,,,,,https://www.arboretum-vp.si/,,,,,,,,sl:Arboretum Volčji Potok,Q1976550,,,,,garden,botanical
56075706,way,Farandole pour un curieux,,,,,,,,,Biscwiller,,Rue de Marienthal,67240,,,,,,,garden,botanical
58534937,way,Arboretum du Parc de la Vallée-aux-Loups,,,,,https://vallee-aux-loups.hauts-de-seine.fr,,,Nov-Feb 10:00-17:00; Mar 10:00-18:00; Apr-Sep 10:00-20:00; Oct 10:00-18:00,,,,,fr:Arboretum de la Vallée-aux-Loups,Q2859716,no,,,,garden,botanical
58744045,way,Jardin Botánico,,,,Parque Jardín Botánico,,,,,Mérida,,,,,,,,,,garden,botanical
59197908,way,Naa’Waya’Sum Coastal Indigenous Gardens,,,,Tofino Botanical Gardens,https://www.clayoquotcampus.ca/,,,,,,,,,,yes,,,,garden,botanical
59361710,way,Tuin de Lage Oorsprong,,,,,https://www.tuindelageoorsprong.nl,+31 26 339 2944,info@tuindelageoorsprong.nl,,,,,,,,,,,,park,botanical
60363622,way,Brockengarten,,,,,,,,,,,,,,Q923683,,,,Besichtigung nur im Rahmen von Führungen,garden,botanical
60696426,way,Herb Garden,,,,,,,,,,,,,,,,,,,garden,botanical
60814475,way,Südfrüchtegarten,,,,,,,,,,,,,,,no,yes,,,garden,botanical
61191254,way,Comenius-Garten,,,,,,+49 30 6866106,comenius-garten@t-online.de,,Berlin,DE,Richardstraße,12043,de:Comenius-Garten,Q1114099,,permissive,Förderkreis Böhmisches Dorf in Berlin-Neukölln e.V.,,garden,botanical
61361695,way,Ogród Botaniczny,,,Botanical Garden,,http://www.ogrodbotaniczny.wroclaw.pl,+48 71 322 59 57,,"Apr,Sep 09:00-18:00, May-Aug 09:00-19:00, Oct 09:00-17:00",,,,,pl:Ogród Botaniczny Uniwersytetu Wrocławskiego,Q3886274,yes,,Uniwersytet Wrocławski,,garden,botanical
61892111,way,Jardí botànic de Barcelona,,,Botanical garden of Barcelona,,https://museuciencies.cat/en/the-nat/venues/botanical-garden-of-barcelona/,,,"Nov-Mar: 10:00-18:00; Apr-May,Sep-Oct: 10:00-19:00; Jun-Aug: 10:00-20:00; Dec 25,Jan 01,May 01,Jun 24: off",,,,,ca:Jardí Botànic de Barcelona,Q2605209,yes,,,,garden,botanical
64297037,way,Hope Royal Botanical Gardens,,,,,,,,,,,,,en:Hope Botanical Gardens,Q24236081,,,,,garden,botanical
67153278,way,Garden Route Botanical Garden,,,,,https://botanicalgarden.org.za/,+27 44 874 1558,,Mo-Su 07:30-17:30,,,Caledon Street,,,,yes,yes,,,garden,botanical
68349645,way,Jardín Botánico-Histórico La Concepción,,,La Concepcion Historical-Botanical Gardens,Jardín de La Concepción,https://laconcepcion.malaga.eu/,+34 951926179,botanicolaconcepcion@malaga.eu,"Apr 01-Sep 30: Tu-Su 09:30-20:30; Oct 01-Mar 31: Tu-Su 09:30-17:30; Dec 25,Jan 01 off",,,Camino del Jardín Botánico,29014,es:Jardín Botánico Histórico La Concepción,Q1683458,yes,,Ayuntamiento de Málaga,,garden,botanical
69889117,way,Jardín Botánico Mapulemu,,,,,https://parquemet.cl/lugares/jardin-mapulemu/,,,Mo-Fr 09:00-18:00,Providencia,,Avenida Abate Molina,,,Q136788543,no,yes,ParqueMet,,garden,botanical
71033808,way,Kräutergarten Martin Bauer,,,,,,,,,,,,,,,,,,,garden,botanical
71436894,way,Alpengarten,,,,,,,,,,,,,,,,,,,garden,botanical
72184180,way,Botanischer Schulgarten Linden,,,,,https://www.hannover.de/Leben-in-der-Region-Hannover/Bildung/Lernen-au%C3%9Ferschulisch/Schulbiologiezentrum-Hannover/Das-Schulbiologie%C2%ADzentrum-Hannover/Der-Botanische-Schulgarten-Linden,+49 511 16844077,,Mo-Th 07:00-15:30; Fr 07:00-12:45; PH off,Hannover,,Am Lindener Berge,30449,,,,yes,,,garden,botanical
72488343,way,Rennsteiggarten Oberhof,,,,,,+49 36842 222 45,,,,,,,,Q870156,,,,,garden,botanical
72609982,way,Japanischer Garten,,,,,,,,,,,,,,,,,,,garden,botanical
73553404,way,Jardim José do Canto,,,,,http://josedocanto.com,,,"Oct-Mar: 09:00-17:00, Apr-Sep: 09:00-19:00",,,,,pt:Jardim José do Canto,Q10305780,yes,,,,garden,botanical
74866979,way,Botanischer Garten,,,Botanical Garden,,https://www.uni-regensburg.de/biologie-vorklinische-medizin/forschen/arbeitsgruppen/ag-pflanzenoekologie/botanischer-garten,,,"Apr-Sep Mo-We 07:00-16:00; Apr-Sep Th 07:00-15:30; Apr-Sep Fr 07:00-14:00; Sa off; Apr-Sep Su,PH 11:00-18:00; Oct-Mar unknown",,,,,,,no,permissive,Universität Regensburg,,garden,botanical
74867009,way,Botanischer Garten,,,Botanical Garden,,https://www.uni-regensburg.de/biologie-vorklinische-medizin/forschen/arbeitsgruppen/ag-pflanzenoekologie/botanischer-garten,,,"Apr-Sep Mo-We 07:00-16:00; Apr-Sep Th 07:00-15:30; Apr-Sep Fr 07:00-14:00; Sa off; Apr-Sep Su,PH 11:00-18:00; Oct-Mar unknown",,,,,,,no,permissive,Universität Regensburg,,garden,botanical
75190613,way,Le Jardin pour la Terre,,,,,https://arlanc.fr/jardin-pour-la-terre/,+33 4 73 95 00 71,jardinterre.arlanc@gmail.com,,,,,,,,yes,,,,garden,botanical
75635527,way,Jardín Botánico de la Universidad de Málaga,,,Botanical Garden of the University of Malaga,,https://jardinbotanico.uma.es,,,,,,,,es:Jardín botánico de la Universidad de Málaga,Q5926644,,,Universidad de Málaga,,garden,botanical
75806696,way,Centro Cultural São Paulo,,,,Centro Cultural Vergueiro,https://www.centrocultural.sp.gov.br/,+55 11 3397-4002,,,São Paulo,,Rua Vergueiro,01504-000,pt:Centro Cultural São Paulo,,,,,,park,botanical
76167105,way,Biodiversity Garden,,,,,,,,,,,,,,,,,,,garden,botanical
76655564,way,Ботанічний сад,,,,,,,,,,,,,,,,,Чернівецький національний університет імені Юрія Федьковича,,garden,botanical
76690420,way,Miami Beach Botanical Garden,,,,,https://www.mbgarden.org/,,,,Miami Beach,,Convention Center Drive,33139,,,,,,,garden,botanical
77039004,way,Enclos du Jardin des plantes médicinales Paul Moens - Tuin van Geneeskrachtige Planten Paul Moens,,,,,,,,Apr-Oct: Mo-Su 09:00-18:00,,,,,,,no,,UCLouvain,,garden,botanical
77553717,way,De Krijtlandtuin,,,,,,,,,,,,,,,,,,,garden,botanical
78622215,way,San Antonio Botanical Garden,,,,,,,,,,,,,,Q7413313,,,,,garden,botanical
79728120,way,Heemtuin de Mispelhof,,,,,,,,,,,,,,,,,,,garden,botanical
81009270,way,Hrádocké arborétum,,,,,,,,,,,,,,Q112105259,,,,,garden,botanical
81366899,way,国立科学博物館附属自然教育園,,,"Institute for Nature Study, National Museum of Nature and Science",,,,,,,,,,ja:国立科学博物館附属自然教育園,Q5557026,,,,,garden,botanical
83990870,way,Grădina Botanică Bucov (Ploiești),,,Bucov (Ploieşti) Botanical Garden,,https://www.muzbioph.ro/sectii-muzeale/sectia-bucov/gradina-botanica-bucov,,,,Ploiești,,Strada Refractării,,ro:Muzeul Județean de Științele Naturii „Prahova”,Q18542245,,,Muzeul Județean de Științele Naturii Prahova,,garden,botanical
84811325,way,Pine Hollow Arboretum,,,,,,,,,,,,,,,,,,,garden,botanical
84955040,way,Furzey Gardens,,,,,https://www.minsteadtrust.org.uk/furzey-gardens/,,,,,,,,,,yes,customers,,,garden,botanical
84973111,way,Arborétum Ortáše,,,,,http://www.karpatskamapa.sk/index.php/kmpTrail/poi/view/id/1855,,,,,,,,,,no,yes,Stredná lesnícka škola Prešov,,garden,botanical
86815290,way,Kruidentuin,,,,,,,,,,,,,,,no,yes,,,garden,botanical
88359766,way,Jardín Botánico,,,,,,,,,,,,,,,no,,,,garden,botanical
89060423,way,Botanischer Garten der Universität Zürich,,,,Neuer Botanischer Garten,https://www.bg.uzh.ch/,,,Mo-Fr 08:00-18:00; Sa-Su 08:00-17:00; Mar-Sep: Mo-Fr 07:00-19:00; Mar-Sep: Sa-Su 08:00-18:00,,,,,de:Botanischer Garten Zürich,Q686324,no,,,,garden,botanical
89590706,way,Jardin public,,,,,,,,,,,,,,Q22998762,,,,,garden,botanical
90712922,way,Botanischer Garten Grüningen,,,,,https://www.botanischer-garten.ch/,,,Nov-Mar closed; Apr-Oct Mo-Su 10:00-17:00,,,,,,,no,,,,garden,botanical
92250657,way,Jardin Botanique des Cayes,,,,,,,,,,,,,,,,,,,park,botanical
94386916,way,Naturum Värmland,,,,,http://www.mariebergsskogen.se/naturum-varmland/,,,Mo-Su 11:00-17:00,,SE,Treffenbergsvägen,,,Q135333952,,,,Nature centre display with cafe,garden,botanical
94398240,way,Ботаничка башта у Шумарицама,,,,,,,,,,,,,,,,,,,garden,botanical
94401864,way,Ботаническа градина,,,,,,,,,,,,,,,,,,,garden,botanical
94734063,way,Alpengarten Patscherkofel,,,,,https://www.uibk.ac.at/de/botany/botanical-garden/alpengarten-patscherkofel/,+43 512 507-0,,Jun-Sep: 09:50-17:00,,,,,de:Alpengarten Patscherkofel,Q54674143,no,yes,Universität Innsbruck,,garden,botanical
94831398,way,Ashton Gardens,,,,,,,,,,,,,,,,,Thanksgiving Point,,garden,botanical
96320538,way,Tamborine Mountain Botanical Garden,,,,,,,,,,,,,,Q69480120,,,,,garden,botanical
96550452,way,Южно-Уральский ботанический сад-институт,,,,,,,,,,,,,,,yes,,,,garden,botanical
97232123,way,Kräuterlehr- und Schaugarten,,,,,,,,,,,,,,,,yes,,,garden,botanical
98106475,way,京都府立植物園,,,Kyoto Botanical Garden,,https://www.kyotobotanicalgardens.jp,,kbg-soumu@pref.kyoto.lg.jp,09:00-17:00,,,,,ja:京都府立植物園,Q3106834,yes,,,,garden,botanical
98259523,way,הגנים הבוטניים,,,Yehuda Naftali Botanic Garden,הגנים הבוטנים אוניברסיטת תל-אביב,,,,,,,,,,Q9010957,,,,,garden,botanical
99886906,way,باغ گیاه‌ شناسی ملی ایران,,,National Botanical Garden of Iran,,https://nbgi.rifr-ac.ir/,+98 21 4478 7297;+98 21 4478 7595,,,تهران,,آزادراه شهید فهمیده (تهران-کرج),,fa:باغ گیاه‌شناسی ملی ایران,Q6971107,,,,,garden,botanical
102147462,way,Mediterraner Garten,,,,,,,,,,,,,,,,,,,garden,botanical
102474363,way,北海道大学植物園,,,Botanical Garden of Hokkaido University,,https://www.hokudai.ac.jp/fsc/bg/,,,,,,,,ja:北海道大学北方生物圏フィールド科学センター耕地圏ステーション植物園,Q2842754,yes,,,,garden,botanical
102664560,way,ზუგდიდის ბოტანიკური ბაღი,,,Zugdidi Botanical Gardens,,,,,,ზუგდიდი,,,,en:Zugdidi Botanical Garden,Q2066962,,,,,garden,botanical
107337087,way,Orto Botanico Univ. Tor Vergata,,,,,,,,,,,,,,,,,Università degli studi di Roma Tor Vergata,,garden,botanical
108236065,way,Jardim Botânico Municipal de Santos Chico Mendes,,,,,,,,,,,,,,,,,,,garden,botanical
109229140,way,Orto botanico,,,,,,,,Mo-Fr 09:00-13:00,,,,,it:Orto botanico dell'Università di Ferrara,Q2295836,no,yes,Università di Ferrara,,garden,botanical
109565302,way,Arktisk-alpin botanisk hage,,,Arctic-Alpine Botanical Garden,,https://uit.no/tmu/botanisk,,,,,,,,,Q1779489,no,yes,,,garden,botanical
110108736,way,Botanischer Garten der Universität,,,,,https://botgarten.unibas.ch/,,,,,,,,,Q600792,no,yes,,,garden,botanical
110945673,way,Jardin botanique Villa Thuret,,,,,https://www.sophia.inra.fr/jardin_thuret,,,mo-fr 8:00-18:00,,,,,en:Jardin botanique de la Villa Thuret,Q6159750,,customers,,,garden,botanical
111514364,way,Ботанический сад ПетрГУ,,,,,http://hortus.karelia.ru/,+781427894484;+79114191788;+79116677509,garden@petrsu.ru,,,,,,ru:Ботанический сад ПетрГУ,Q4095115,yes,permissive,,,garden,botanical
111593616,way,Botanischer Garten,,,,,https://www.plus.ac.at/umwelt-und-biodiversitaet/institutionen/botanischer-garten/,,,"May-Sep: Tu-Su 10:00-18:00; Apr,Oct: Tu-Fr 09:00-16:00",,,,,,Q131286755,,,Universität Salzburg,,garden,botanical
112505920,way,Civico Orto Botanico,,,,,,,,,Trieste,,Via Carlo De Marchesetti,34142,it:Orto botanico di Trieste,Q3886276,,,,,garden,botanical
113379224,way,西双版纳热带花卉园,,,Tropical Flower and Plants Garden,,,,,,,,,,,,,yes,,,garden,botanical
114596420,way,The Gardens at Lake Merritt,,,,Lakeside Demonstration Gardens,https://gardensatlakemerritt.org/,,,,,,,,,,,,,,garden,botanical
114718351,way,Bellagio Conservatory & Botanical Gardens,,,,,,,,,,,,,,Q124203376,no,yes,,,garden,botanical
114942054,way,Βοτανικός Κήπος Κρήτης,,,Botanical Garden and Parks of Crete,,,+30 2821200770,info@botanical-park.com,,,,,,,,yes,,,,garden,botanical
117671805,way,Jardín Botánico de San Fernando,,,,,https://www.andalucia.org/es/san-fernando-ocio-y-diversion-parques-de-ocio-jardin-botanico-de-san-fernando,+34 956 58 00 10,,,San Fernando,,Calle de San Ignacio,11100,es:Jardín botánico de San Fernando,Q3276615,,,,,garden,botanical
118584063,way,UCR Botanic Gardens,,,,UC Riverside Botanic Gardens,https://gardens.ucr.edu/,+1-951-827-5222,,"Mo-Fr 08:00-15:30; Su[1,3] 08:00-14:00; PH off",Riverside,,Botanic Gardens Drive,92507,,,,,,,garden,botanical
118626341,way,Chinesischer Garten,,,,,,,,,,,,,,,,,,,,botanical
118714409,way,Domaine du Rayol,,,,Jardin du Rayol,https://www.domainedurayol.org/,,,,,,,,fr:Domaine du Rayol,Q632716,yes,yes,,,garden,botanical
119101571,way,Iris et hémérocalles,,,,,,,,,,,,,,,,,,,garden,botanical
119351646,way,Jardin Botanique De Deshaies,,,,,https://jardin-botanique.com/,+590 590 28 43 02,,Mo-Su 09:00-16:30,,,,,,Q3162394,yes,,,,garden,botanical
120021023,way,National Botanic Garden of Wales,,,,,https://botanicgarden.wales,+44 1558 667149,,Apr-Oct 10:00-18:00; Nov-Mar 10:00-16:30,Llanarthne,,,SA32 8HG,en:National Botanic Garden of Wales,Q3139233,yes,customers,,,garden,botanical
120139283,way,Giardino botanico Carsiana,,,Botanical garden Carsiana,,http://www.carsiana.eu/,+39 040229573,inforogos@gmail.com,Mo-Fr 10:00-13:00; Sa-Su 15:00-19:00,,,,,it:Giardino botanico Carsiana,Q3763875,,,Società Cooperativa Rogos A.R.L.,,garden,botanical
120480164,way,San Francisco Botanical Garden,,,,,https://www.sfbg.org/,+1-415-661-1316,,,San Francisco,,9th Avenue,94122,en:San Francisco Botanical Garden,Q589884,yes,,San Francisco Recreation & Parks Department;San Francisco Botanical Garden Society,,garden,botanical
120587055,way,Botanická záhrada SPU,,,,,https://bz.uniag.sk/,,,,,,,,,,,,Slovenská poľnohospodárska univerzita v Nitre,,garden,botanical
122839579,way,Botanischer Garten,,,,,https://bad-schandau.de/?page_id=99,,,Mo-Su 09:00-19:00,,,,,,,yes,,,,garden,botanical
