arbnet_id,name,slug,url,description,modified_date,source
4910,Stephenson County Historical Society Arboretum,stephenson-county-historical-society-arboretum,https://arbnet.org/morton-register/stephenson-county-historical-society-arboretum/,,2025-10-27T18:00:46,ArbNet Morton Register
4909,Stephens House & Gardens,stephens-house-gardens,https://arbnet.org/morton-register/stephens-house-gardens/,,2025-10-27T18:00:46,ArbNet Morton Register
4905,Stephen’s Lake Park Arboretum,stephens-lake-park-arboretum,https://arbnet.org/morton-register/stephens-lake-park-arboretum/,"In 2001, the City of Columbia purchased 116 acres from Stephens College. The college had previously used the land for a golf course. After a short period of renovation, the park was officially dedicated in 2005. Two collections are planned that will be the focus of the arboretum. The native trees and shrubs of Missouri [&hellip;]",2026-06-15T10:01:21,ArbNet Morton Register
4904,Stellenbosch University Botanical Garden,stellenbosch-university-botanical-garden,https://arbnet.org/morton-register/stellenbosch-university-botanical-garden/,,2025-10-27T18:00:46,ArbNet Morton Register
4898,Staunton Country Park,staunton-country-park,https://arbnet.org/morton-register/staunton-country-park/,"Staunton Park is an 85 hectare Regency landscaped garden laid out in the 1820’s and 30’s on the site of late 18th Century Pleasure Grounds. The site has a collection of follies, a 1.5ha lake and a walled garden and was created by Sir George Staunton to accommodate his Chinese and botanical interests.. There are [&hellip;]",2026-03-16T13:43:05,ArbNet Morton Register
4897,Station Alpine du Lautaret,station-alpine-du-lautaret,https://arbnet.org/morton-register/station-alpine-du-lautaret/,,2025-10-27T18:00:46,ArbNet Morton Register
4896,State of Montana Arboretum,state-of-montana-arboretum,https://arbnet.org/morton-register/state-of-montana-arboretum/,,2026-06-15T10:03:45,ArbNet Morton Register
4895,State Botanical Garden of Georgia,state-botanical-garden-of-georgia,https://arbnet.org/morton-register/state-botanical-garden-of-georgia/,,2025-10-27T18:00:46,ArbNet Morton Register
4894,State Arboretum of Virginia,state-arboretum-of-virginia,https://arbnet.org/morton-register/state-arboretum-of-virginia/,,2025-10-27T18:00:46,ArbNet Morton Register
4893,State Arboretum of Utah,state-arboretum-of-utah,https://arbnet.org/morton-register/state-arboretum-of-utah/,,2025-10-27T18:00:46,ArbNet Morton Register
4892,Starhill Forest Arboretum,starhill-forest-arboretum,https://arbnet.org/morton-register/starhill-forest-arboretum/,"Located on 48 acres in Menard County in west-central Illinois, Starhill Forest is the teaching arboretum of Illinois College, developed by the Sternberg family beginning in 1976. Its primary scientific feature is a quercetum (oak collection) comprising one of the most comprehensive oak reference collections recognized by the North American Plant Collections Consortium. Approximately 2000 [&hellip;]",2025-10-27T18:00:46,ArbNet Morton Register
4891,Stargate Manor Arboretum,stargate-manor-arboretum,https://arbnet.org/morton-register/stargate-manor-arboretum/,,2025-10-27T18:00:46,ArbNet Morton Register
4889,Stanley M. Rowe Arboretum,stanley-m-rowe-arboretum,https://arbnet.org/morton-register/stanley-m-rowe-arboretum/,"The Stanley M. and Dorothy Rowe Arboretum mission is “To provide a beautiful display of evergreens and companion planting in a setting that imparts an education about the plants and the history of the Arboretum”. The Rowe Arboretums primary focus is our conifer collection, we have been an American Conifer Society Reference Garden since 2010. [&hellip;]",2025-10-27T18:00:46,ArbNet Morton Register
4888,Stanford University Arboretum,stanford-university-arboretum,https://arbnet.org/morton-register/stanford-university-arboretum/,,2025-10-27T17:59:28,ArbNet Morton Register
4887,Standish Park Arboretum,standish-park-arboretum,https://arbnet.org/morton-register/standish-park-arboretum/,,2025-10-27T17:59:28,ArbNet Morton Register
4886,Stan Matzke Arboretum,stan-matzke-arboretum,https://arbnet.org/morton-register/stan-matzke-arboretum/,,2025-10-27T17:59:28,ArbNet Morton Register
4880,St. Timothy’s School Arboretum,st-timothys-school-arboretum,https://arbnet.org/morton-register/st-timothys-school-arboretum/,"St. Timothy&#8217;s School Arboretum is a sanctuary for education, engagement and contemplation for students, faculty, staff and alumni to promote holistic relationships between people, plants and place. Set among 145 rolling acres of equine pastures, conservation forest, athletic facilities and remarkable architecture, nearly 450 trees make up the campus arboretum. Many of the finest specimen [&hellip;]",2025-10-27T17:59:28,ArbNet Morton Register
4877,St. Mary/Putnam Cemetery,st-mary-putnam-cemetery,https://arbnet.org/morton-register/st-mary-putnam-cemetery/,,2025-10-27T17:59:28,ArbNet Morton Register
4876,St. Mary’s Catholic Cemetery,st-marys-catholic-cemetery,https://arbnet.org/morton-register/st-marys-catholic-cemetery/,,2026-06-12T13:40:20,ArbNet Morton Register
4872,St. Mary’s Arboretum,st-marys-arboretum,https://arbnet.org/morton-register/st-marys-arboretum/,"The arboretum association at St. Mary&#8217;s College of Maryland was created in the fall of 2010. St. Mary&#8217;s College of Maryland is a strikingly beautiful campus positioned on the banks of the St. Mary&#8217;s River, near the point at which the river joins with the Potomac. As such, they are a tidewater campus with a [&hellip;]",2025-10-27T17:59:28,ArbNet Morton Register
4868,St. Luke’s Arboretum,st-lukes-arboretum,https://arbnet.org/morton-register/st-lukes-arboretum/,,2025-10-27T17:59:28,ArbNet Morton Register
4865,St. Louis Priory School,st-louis-priory-school,https://arbnet.org/morton-register/st-louis-priory-school/,"The Saint Louis Abbey and Saint Louis Priory School arboretum is located on the 150-acre campus located in St. Louis County. More than 100 species of trees are spread across the beautiful campus. Each year, students plant new trees. The campus has several trails for walking or running in the wooded areas of the grounds. [&hellip;]",2025-10-27T17:59:28,ArbNet Morton Register
4864,St. Kilda Botanical Garden,st-kilda-botanical-garden,https://arbnet.org/morton-register/st-kilda-botanical-garden/,,2025-10-27T17:59:28,ArbNet Morton Register
4863,St. Joseph College,st-joseph-college,https://arbnet.org/morton-register/st-joseph-college/,,2025-10-27T17:59:28,ArbNet Morton Register
4862,St. Joseph Catholic Cemetery,st-joseph-catholic-cemetery,https://arbnet.org/morton-register/st-joseph-catholic-cemetery/,,2025-10-27T17:59:28,ArbNet Morton Register
4861,St. John’s Catholic Cemetery,st-john-catholic-cemetery,https://arbnet.org/morton-register/st-john-catholic-cemetery/,,2026-06-01T11:16:58,ArbNet Morton Register
4857,St. George Village Botanical Garden,st-george-village-botanical-garden,https://arbnet.org/morton-register/st-george-village-botanical-garden/,"The St. George Village Botanical Garden encompasses 16 acres with over 1,000 Caribbean and pan-tropical plants and trees growing against a backdrop of ruins and repurposed buildings of an old 18th century Danish colonial sugar plantation. Their palms collection includes over 25 species that grow in the Caribbean and adjacent regions of Central and South [&hellip;]",2025-10-27T17:59:28,ArbNet Morton Register
4856,St. Albert Botanic Park,st-albert-botanic-park,https://arbnet.org/morton-register/st-albert-botanic-park/,,2025-10-27T17:59:28,ArbNet Morton Register
4852,"St Thomas’ Episcopal Church, Whitemarsh",st-thomas-episcopal-church-whitemarsh,https://arbnet.org/morton-register/st-thomas-episcopal-church-whitemarsh/,"In 1698, on a land grant from William Penn, a small wooden church was erected on a hill top in Whitemarsh Township that would eventually become the site of the current St. Thomas Episcopal Church, Whitemarsh. The expansive forty-two acre campus contains nine buildings, many dating from the 19th century including an impressive Stone Church, [&hellip;]",2025-10-27T17:59:28,ArbNet Morton Register
4851,Springs Preserve,springs-preserve,https://arbnet.org/morton-register/springs-preserve/,,2025-10-27T17:59:28,ArbNet Morton Register
4847,SpringHill Suites and Courtyard by Marriott Amelia Island,springhill-suites-and-courtyard-by-marriott-amelia-island,https://arbnet.org/morton-register/springhill-suites-and-courtyard-by-marriott-amelia-island/,,2025-10-27T17:59:28,ArbNet Morton Register
4844,Springfield Botanical Gardens,springfield-botanical-gardens-at-nathanael-greene-close-memorial-park,https://arbnet.org/morton-register/springfield-botanical-gardens-at-nathanael-greene-close-memorial-park/,"The Springfield Botanical Gardens at Nathanael Greene/Close Memorial Park is a 112-acre public garden park that has been developing since the mid 1980s. The largest, indigenous trees include: Hackberry (Celtis occidentalis), Redbud (Cercis canadensis), Osage Orange (Maclura pomifera), and Shagbark Hickory (Carya ovata). Other common, naturally occurring trees include: Black Walnut (Juglans nigra), Black Cherry [&hellip;]",2026-04-13T16:15:21,ArbNet Morton Register
4843,Springdale Hills Arboretum & Christmas Tree Farm,springdale-hills-arboretum-christmas-tree-farm,https://arbnet.org/morton-register/springdale-hills-arboretum-christmas-tree-farm/,,2025-10-27T17:59:28,ArbNet Morton Register
4842,Spring Valley Trails & Arboretum,spring-valley-trails-arboretum,https://arbnet.org/morton-register/spring-valley-trails-arboretum/,,2025-10-27T17:58:41,ArbNet Morton Register
4840,Spring Grove Cemetery and Arboretum,spring-grove-cemetery-and-arboretum,https://arbnet.org/morton-register/spring-grove-cemetery-and-arboretum/,"Spring Grove Cemetery and Arboretum is one of the true gems of the Greater Cincinnati region. The forward-thinking founders established the groundwork for a landscape that continues to flourish, providing the community with not only a serene final resting place for their loved ones, but also an exceptional outdoor educational facility. The founding fathers of [&hellip;]",2025-10-27T17:58:41,ArbNet Morton Register
4836,Spring Grove Cemetery,spring-grove-cemetery,https://arbnet.org/morton-register/spring-grove-cemetery/,"Spring Grove Cemetery’s arboretum has over 600 trees with many unique specimens. Development of formal collection areas over time is planned with continued focus on the site’s memorial and dedication tree program. As an outdoor classroom, Spring Grove’s tree walk provides community members with the opportunity to better understand, appreciate, and steward trees, and enjoy [&hellip;]",2025-10-27T17:58:41,ArbNet Morton Register
4834,Sportsman Lake Park Arboretum,sportsman-lake-park-arboretum,https://arbnet.org/morton-register/sportsman-lake-park-arboretum/,,2026-03-30T08:35:06,ArbNet Morton Register
4833,Spencer J. Roemer Arboretum,spencer-j-roemer-arboretum,https://arbnet.org/morton-register/spencer-j-roemer-arboretum/,,2025-10-27T17:58:41,ArbNet Morton Register
4832,Spath Arboretum,spath-arboretum,https://arbnet.org/morton-register/spath-arboretum/,,2025-10-27T17:58:41,ArbNet Morton Register
4831,Spartanburg Community College Arboretum,spartanburg-community-college-arboretum,https://arbnet.org/morton-register/spartanburg-community-college-arboretum/,,2025-10-27T17:58:41,ArbNet Morton Register
4830,Southwestern Illinois College Arboretum,southwestern-illinois-college-arboretum,https://arbnet.org/morton-register/southwestern-illinois-college-arboretum/,,2025-10-27T17:58:41,ArbNet Morton Register
4826,Southern New Hampshire University Arboretum,southern-new-hampshire-university-arboretum,https://arbnet.org/morton-register/southern-new-hampshire-university-arboretum/,"The Southern New Hampshire University Arboretum is situated on the school’s campus just outside of Manchester, New Hampshire — northern New England’s largest city. The Arboretum encompasses over 24 acres of environmentally fragile wetland ecosystems and some of the last remaining native forestland near central Manchester. As a living classroom, the Arboretum aims to inspire [&hellip;]",2025-10-27T17:58:41,ArbNet Morton Register
4822,Southern Illinois University Arboretum,southern-illinois-university-arboretum,https://arbnet.org/morton-register/southern-illinois-university-arboretum/,"The Southern Illinois University Carbondale campus engages the strengths of the academic mission of the university by providing a living learning laboratory for students, visitors and the local community to study in a natural and aesthetically pleasing environment. The university arboretum strives to provide a welcome connection with the natural world, offering opportunities for teaching, [&hellip;]",2025-10-27T17:58:41,ArbNet Morton Register
