bgci_id,name,name_alt,website,phone,email,latitude,longitude,city,state_province,postal_code,country_code,country,address,open_to_public,year_incorporated,overview,accessions_count,member_bgci,member_abg,member_ipen,botanic_garden_accredited,arbnet_accredited_level,herbarium_code,social_facebook,social_instagram,social_twitter,updated_at,source,attr_access_conservation_policies,attr_advocates_conservation,attr_altitude,attr_audience_development,attr_average_annual_precipitation,attr_biosecurity_best_practices,attr_carbon_reduction_policies,attr_collaborations_conservation,attr_collection_access,attr_community_outreach,attr_conservation_assessment_activities,attr_conservation_expertise_external,attr_conservation_habitat_focus,attr_conservation_horticulture_activities,attr_conservation_non_permanent_budget,attr_conservation_permanent_budget_percentage,attr_conservation_professional_development,attr_conservation_staff_total,attr_conservation_volunteers_total,attr_education_practices,attr_education_resources,attr_education_staff_total,attr_education_topics,attr_energy_saving_techniques,attr_evaluates_conservation_activities,attr_ex_situ_infrastructure,attr_governance_type,attr_horticulture_staff_total,attr_in_situ_best_practices,attr_in_situ_conservation,attr_in_situ_land_area_impact,attr_interpretation_conservation,attr_invasive_species_monitoring,attr_landscaped_area_hectares,attr_living_collections_policy,attr_mission_statement_conservation,attr_natural_area_hectares,attr_non_school_classes,attr_online_learning,attr_operating_budget,attr_organisation_type,attr_plant_conservation_policy,attr_plant_records_database,attr_policy_exists,attr_policy_includes_conservation,attr_research_programmes,attr_research_staff_total,attr_research_volunteers_annual,attr_school_programmes,attr_scientific_research_participant,attr_species_recovery_native,attr_species_recovery_non_native,attr_staff_total,attr_strategies_frameworks,attr_sustainability_certification,attr_sustainability_goal,attr_sustainability_policy,attr_sustainable_food_practices,attr_total_area_hectares,attr_urban_greening_practices,attr_visitors_annual,attr_volunteers_annual,attr_waste_management_practices,attr_water_saving_policies,attr_wild_collection_best_practices,attr_wild_origin_living_percent,attr_wild_origin_seed_bank_percent
3870,Jardín Botánico de Plantas Medicinales del Centro Experimental Amazónico,,http://www.corpoamazonia.gov.co/index.php/2013-11-01-16-32-56/centro-experimental-amazonico#ingreso-de-visitantes-al-cea,(098)4205278-311 5918098,,1.15498,-76.65313,Mocoa,Putumayo,,CO,Colombia,Corpoamazonia,,,,0,0,0,0,0,,MMCO,,,,2024-04-05T13:00:05.000000Z,BGCI GardenSearch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Botanic Garden/Arboretum,,,,,,,,,,,,,,,,,,,,,,,,,,
3871,Jardín Botánico de SAI Universidad Nacional de Colombia,,http://www.unal.edu.co/caribe/es/jardinbotanico-presentacion.htm,(098)5133603-4,jbcaribe_car@unal.edu.co;__primary,12.53741,-81.71111,San Andres,,,CO,Colombia,Carretera circunvalar,,1997,,0,0,0,0,0,,SACO,https://www.facebook.com/JardinBotanicoSanAndres,,,2024-02-26T22:22:59.000000Z,BGCI GardenSearch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Botanic Garden/Arboretum,,,,,,,,,,,,,,,,,,,,,,,,,,
3872,Jardín Botánico del Chocó-Jotaudó,JARDIN BOTANICO DEL CHOCO-JOTAUDO,,,jardinbotanicochoco@gmail.com,5.69565,-76.65404,Quibdó,Chocó,NO TIENE,CO,Colombia,Calle 23 # 18-67,1,2009,,0,0,0,0,0,,,,,,2024-02-26T22:22:59.000000Z,BGCI GardenSearch,"Compliance with sub-national, national, or international Access and Benefit Sharing regulations (e.g., Nagoya Protocol, ITPGRFA, national or sub-national regulations); Collecting, maintenance, and supply of threatened and CITES listed species; Invasive species prevention and management; Biosecurity and pest/disease prevention and management; Responsible sourcing of products and plants sold and used",True,-43,Social inclusion; Including indigenous knowledge; Special education and mental health needs; Capacity building; Benefit Sharing; Co-creation; Team-based inquiry,8000,,Sustainable travel,Academic institution(s); Government agency(ies); Corporation(s); Non-profit organization(s); Research community(ies); Botanical network(s),Collections network/multisite collection member; Multi-site collections database; Plant records data available via institution’s website,True,National conservation assessments; Global conservation assessments; Mapping for conservation assessments; Red List Index; Conservation assessment modelling ; Conservation assessment training,"Contribute to coordinated ex situ collections; Floras/species descriptions; Peer review for external accreditation, funding, advisory committees; Sponsor or organise professional meetings or trainings; Host visiting professionals; Participate in plant conservation networks; Serve as a plant rescue center site (for confiscated plants); Serve on international, national, or sub-national plant conservation network committees","Tropical and subtropical moist broad leaf forests; Wetlands (e.g. lake shores, bog, marshes)","Carry out taxonomic verification of collections of conservation concern; Carry out and record horticultural trials for species of conservation concern (e.g., germination or propagation studies); Curate and maintain genetically diverse collections for conservation purposes; Share data and collections of conservation concern with other institutions","Less than $10,000",10,"On-site skills-based staff training(s) (including formal/informal instruction on the propagation and cultivation of threatened species, invasives management and early detection); On-site knowledge-based staff training(s) ( including learning opportunities such as lunch and learn, lectures or discussions, access to adult education classes on plant conservation topics); Specialized workshops or courses via professional meetings/conferences/congresses, continuing education programmes, academic institutions, etc.",10,16,Science communication; Evaluation; Inquiry Based Science Education; Citizen/community science,Visitor centre; Guided tours; Permanent exhibitions or displays for visitors; Special exhibitions or displays for visitors; School education programmes; In-person events/classes/courses for visitors; Online events/classes/courses for visitors,16,Climate change; Food security; Pollination; Sustainability; Plant and biodiversity conservation; Plant science,Sustainable building construction; Energy efficiency practices,True,Living plant collection,Private,26,"In situ projects have baseline measurements, monitoring and adaptive management built into project design; For restoration projects, species selection is guided by reference ecosystems and species assemblages; Garden uses genetically appropriate plants or propagules for reintroduction and ecosystem restoration; Garden carries out activities with prior informed consent, according to relevant international, national, and local laws, regulations, and customs; Garden maintains long-term monitoring of species and areas impacted by in situ activities; In situ projects include local community involvement",Climate change mitigation; Ecological restoration of habitat; Incorporation of threatened species into ecological restoration; Monitoring; Species recovery planning; Protection/Land Management; Population reinforcement; Reintroduction; Translocation,42,True,,42,True,True,84,Children; Young adults; Adults; General visitors; Specific community groups; Professional audiences,College/university education,"Less than $100,000",Botanic Garden/Arboretum; Private Garden/Landowner,True,True,Collections; Diversity and Inclusion; Education; Ethical Finance and Funding; Information Management; Landscape Management; Marketing and Communications; Overall Organisational Strategic or Master Plan; Sustainability; Visitors,Accessibility; Collections; Education; Ethical Finance and Funding; Information Management; Landscape Management; Marketing and Communications; Sustainability; Visitors,Crop biology; Biotechnology; Ex situ conservation; Conservation genetics; Ecology; In situ conservation; Education practice; Pests and diseases; Ethnobotany; Survey and inventory; Floristics; Horticulture; Invasive species biology and control; Ecological restoration; Molecular genetics; Pharmacology; Plant breeding; Pollination biology; Seed biology and conservation; Sustainability; Systematics and taxonomy; Urban environments; Evaluation and Impact,16,16,Primary years education; Middle/secondary years education; College/university education,Garden policy that any external publications acknowledge support from the garden; Garden staff write peer reviewed papers; Garden widely communicates research accomplishments to the broader public,Yes 1-10 species,Yes 1-10 species,26,"Convention on Biological Diversity (CBD); Global Strategy for Plant Conservation (GSPC); Sustainable Development Goals (SDGs); United Nations Framework Convention on Climate Change; Other Regional, National, or Sub-national Policies",False,True,True,Supporting sustainable production; Locally sourced food; Healthy and sustainable diets; Food waste reduction; Food growing initiatives; Slow food,84,Green space design; Native plant gardening; Urban landscape design; Community planting and stewardship; Community gardening,200,26,Waste reduction; Recycling; Composting,Water quality,"Where possible seeds are collected. For species with available seed, no more than 15-20% of seed available at the time of collection is harvested from each individual or population.; No whole plants are removed from the wild.; Data is collected alongside propagation material and linked to collected material. This includes collection of herbarium vouchers, photographs and field data.",-100,0
3873,Jardín Botánico del Pacífico,,https://www.jbdp.org/,,jardinbotanicodelpacifico@gmail.com;__primary,3.41674,-76.55616,Bahia Solano,Chocó,,CO,Colombia,Playa Mecana,,2009,,0,0,0,0,0,,CPCA,https://www.facebook.com/Jardinbotanicodelpacifico,,@Jbotanipacifico,2024-03-12T17:10:05.000000Z,BGCI GardenSearch,,,,,4980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Botanic Garden/Arboretum,,,,,,,,,,,,,,,,,,170,,,,,,,,
3874,Jardín Botánico del Quindío,,http://www.jardinbotanicoquindio.org,57 6-7427254 ext 105,direccion@jardinbotanicoquindio.org,4.51168,-75.65097,Calarcá,Quindio,,CO,Colombia,Avienda Centenario No. 15-190,,1979,,0,1,0,0,0,,QUIND,https://www.facebook.com/JardinBotanicoQuindio/,https://www.instagram.com/accounts/login/?next=/jardinbotanicoquindio/,https://twitter.com/JardinBQuindio,2024-02-26T22:22:59.000000Z,BGCI GardenSearch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Botanic Garden/Arboretum,,,,,,,,,,,,22,,,,,,,,,,,,,,
3875,Jardín Botánico Eloy Valenzuela,,,57 (09)76 346100,contactenos@floridablanca.gov.co,7.10510,-73.11690,Bucaramanga,Santander,,CO,Colombia,"CDMB, Cra. 23 No. 37 - 63",,1982,,0,0,0,0,0,,BUCAM,https://m.facebook.com/jbeloyvalenzuela/,,,2024-09-18T14:10:07.000000Z,BGCI GardenSearch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Botanic Garden/Arboretum,,,,,,,,,,,,,,,,,,,,,,,,,,
3876,Jardín Botánico Universidad de Caldas,,http://www.ucaldas.edu.co/portal/jardin-botanico/,(576) 886-1250,ucaldas@ucaldas.edu.co,5.05669,-75.49500,Manizales,Caldas,,CO,Colombia,Universidad de Caldas,,1960,,0,0,0,0,0,,MANIZ,https://www.facebook.com/jardinbotanicomanizales/,,,2024-02-26T22:23:00.000000Z,BGCI GardenSearch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Botanic Garden/Arboretum,,,,,,,,,,,,,,,,,,,,,,,,,,
3877,Jardín Botánico Quinta de San Pedro Alejandrino,,https://www.museobolivariano.org.co/jardinbotanico-2/jardin-botanico-mapa-quinta-de-san-pedro-alejandrino/,,info@museobolivariano.org.co,11.22815,-74.17735,Santa Marta,,,CO,Colombia,Fundación Museo Bolivariano de Arte Contemporáneo,,2004,,0,0,0,0,0,,SMART,https://www.facebook.com/artebolivariano,https://www.instagram.com/artebolivariano,@artebolivariano,2024-02-26T22:23:00.000000Z,BGCI GardenSearch,,,,,,,,,,,,,,,,,,,,,,,,,,,Academic,,,,,,,,,,,,,,Botanic Garden/Arboretum,,,,,,,,,,,,,,,,,,22,,,,,,,,
3878,Jardín Botánico de Cali,JBC,https://www.jardinbotanicodecali.com.co/,3167412350,jefe.comunicaciones@fzc.com.co,3.42330,-76.52450,Cali,Valle del Cauca,76000,CO,Colombia,Carrera 2 oeste Calle 14 esqina,1,2001,"<p>The Cali Botanical Garden was founded in 2001 with the purpose of promoting the conservation, research and environmental education of the flora of the Cauca Valley through the activation of socio-ecological processes in its area of ​​influence. From here we inspire sustainable territories, connect society with the natural world and contribute to the conservation of the tropical dry forest.</p>",0,1,0,0,1,,BCAL,hthttps://www.facebook.com/jardinbotanicocali,https://www.instagram.com/jardinbotanico_cali/,,2025-11-14T15:40:16.000000Z,BGCI GardenSearch,"Collecting, maintenance, and supply of threatened and CITES listed species; Invasive species prevention and management",True,1100,,100,,,Academic institution(s); Government agency(ies); Corporation(s); Non-profit organization(s); Research community(ies); Botanical network(s); Other botanical institution(s),Collections network/multisite collection member; Individual research requests; Multi-site collections database; Plant records data available via institution’s website,,,"Contribute to coordinated ex situ collections; Floras/species descriptions; Peer review for external accreditation, funding, advisory committees; Conduct staff exchanges; Host visiting professionals; Participate in plant conservation networks; Serve as a plant rescue center site (for confiscated plants)",,,,15,"On-site skills-based staff training(s) (including formal/informal instruction on the propagation and cultivation of threatened species, invasives management and early detection); On-site knowledge-based staff training(s) ( including learning opportunities such as lunch and learn, lectures or discussions, access to adult education classes on plant conservation topics); Specialized workshops or courses via professional meetings/conferences/congresses, continuing education programmes, academic institutions, etc.",,,,,,,,True,,Private; Academic,8,,,,,,14,True,True,14,,,,Botanic Garden/Arboretum,,True,Accessibility; Collections; Disaster Response; Diversity and Inclusion; Education; Ethical Finance and Funding; Information Management; Interpretation; Landscape Management; Marketing and Communications; Overall Organisational Strategic or Master Plan; Risk Management; Sustainability; Visitors,Collections; Diversity and Inclusion; Education; Ethical Finance and Funding; Information Management; Interpretation; Landscape Management; Marketing and Communications; Overall Organisational Strategic or Master Plan; Risk Management; Sustainability; Visitors,,,,,,,,20,"Convention on Biological Diversity (CBD); Global Strategy for Plant Conservation (GSPC); Sustainable Development Goals (SDGs); United Nations Framework Convention on Climate Change; Other Regional, National, or Sub-national Policies",,,,,14,,68000,3,,,,80,10
3880,Green Mountain Cloud Forest Gardens,,http://www.greenmountaincr.com/index2.html,011.506. 2571.1494 or 011.506.8718.9039,greencrabcr@yahoo.com,9.79817,-83.96366,Cartago,,1823-7050,CR,Costa Rica,La Cangreja,1,2001,"We are located within the cloud forest known as El Macizo del Cerro de la Muerte,a World Heritage region due to its global environmental importance. Our approximate altitude is 1835 meters above sea level. Half the grounds consist of primary forest. A river runs through the forest and there are multiple falls. Epiphytes are abundant.",0,0,0,0,0,,,,,,2024-02-26T22:23:00.000000Z,BGCI GardenSearch,,,1835,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,2,,,3,,,,Botanic Garden/Arboretum,,,,,,,,,,,,6,,,,,,5,,,,,,,,
3881,The Robert & Catherine Wilson Botanical Garden,,https://tropicalstudies.org/portfolio/natural-history-visitors-las-cruces/,506 2773 4004,horticulture@tropicalstudies.org,8.82288,-82.96897,Las Cruces,Puntarenas,,CR,Costa Rica,Las Cruces Biological Station,1,1962,"The Las Cruces Biological Station is home to the Wilson Botanical Garden – the most famous botanical garden in Central America. The garden features beautifully diverse plantings of tropical and subtropical ornamentals, representatives of unusual plant families, and rare and endangered plants from Costa Rica and elsewhere. The garden also boasts the second largest collection of palms in the world. Particularly well represented groups include ferns, aroids, bromeliads, gingers, heliconias, maranta",0,1,0,0,0,,LASCR,https://www.facebook.com/tropicalstudies,https://www.instagram.com/tropicalstudies/,https://twitter.com/tropicalstudies,2026-05-19T16:10:06.000000Z,BGCI GardenSearch,,,1200,,4000,,,,,,,,,,,,,,,,,,,,,,Private; Academic,,,,,,,10,,,316,,,,Botanic Garden/Arboretum,,,,,,,,,,,,15,,,,,,326,,15000,20,,,,,
3882,Jardín Botánico Lankester,,http://www.jbl.ucr.ac.cr/,506 2511-7949,jardinbotanico.lankester@ucr.ac.cr,9.83945,-83.89020,Cartago,Cartago,302-7050,CR,Costa Rica,Fundación UCR-Jardín Botánico Lankester,1,1973,"Officially founded in 1973, the mission of the University of Costa Rica's Lankester Botanical Garden is to promote conservation, enjoyment and sustainable use of the epiphytic flora through scientific research, horticulture, and environmental education. 

Lankester Botanical Garden was established as a center for the exhibition, conservation and research of tropical epiphytic plants, with a special interest in orchids. On 11 hectares, the field collections, collections in greenhouses and secon",0,1,0,0,0,,JBL,https://www.facebook.com/jardinlankester/,https://www.instagram.com/jardinbotanicolankester/,,2024-03-12T13:10:04.000000Z,BGCI GardenSearch,"Compliance with sub-national, national, or international Access and Benefit Sharing regulations (e.g., Nagoya Protocol, ITPGRFA, national or sub-national regulations); Collecting, maintenance, and supply of threatened and CITES listed species; Invasive species prevention and management; Biosecurity and pest/disease prevention and management; Responsible sourcing of products and plants sold and used",True,1370,,2000,,,Academic institution(s); Research community(ies); Botanical network(s); Other botanical institution(s),Individual research requests,,,,,,,,,,,,,,,,,DNA bank; Herbarium; Living plant collection; Micropropagation/Tissue culture; Shadehouse/Greenhouse,Academic; National Government,,,,,,,6,True,True,5,,,"$750,000 to $1.5 million",Botanic Garden/Arboretum,True,True,Accessibility; Collections; Education; Interpretation; Landscape Management; Overall Organisational Strategic or Master Plan; Visitors,,Biotechnology; Survey and inventory; Floristics; Molecular genetics; Pollination biology; Systematics and taxonomy,,,,,,,24,Convention on Biological Diversity (CBD); Global Strategy for Plant Conservation (GSPC),,,,,11,,40000,10,,,,,
3883,Osa Conservation,,http://osaconservation.org/,00506 2735 5756,info@osaconservation.org,8.52722,-83.30671,Puerto Jiménez,Golfito,60702,CR,Costa Rica,Apdo. 54-8203,1,2019,"<p>The Osa Arboretum is an initiative of Osa Conservation, a non-profit organization that has been protecting the Osa since 2003. It is located in Costa Rica’s Osa Peninsula, one of the most biologically intense regions on the planet. Protecting more than 300 native, endemic, rare and threatened trees, the Osa Arboretum is an ideal environmental education site which connects people to nature as they learn about Osa’s flora. With a trail network spanning 617 acres across coastal, mangrove, second",0,1,0,0,0,2,,https://www.facebook.com/osaconservation/,https://www.instagram.com/osaconservation/?hl=en,,2024-02-26T22:23:01.000000Z,BGCI GardenSearch,"Collecting, maintenance, and supply of threatened and CITES listed species; Invasive species prevention and management",True,50,Capacity building,,None,Responsible sourcing of products and plants sold and used by the organisation,Academic institution(s); Government agency(ies); Corporation(s); Non-profit organization(s); Research community(ies); Botanical network(s); Other botanical institution(s),Collections network/multisite collection member; Individual research requests,True,National conservation assessments; Mapping for conservation assessments,Contribute to coordinated ex situ collections; Floras/species descriptions; Sponsor or organise professional meetings or trainings; Host visiting professionals; Offer fellowships or internships; Participate in plant conservation networks,Tropical and subtropical moist broad leaf forests; Mangroves,"Carry out taxonomic verification of collections of conservation concern; Carry out and record horticultural trials for species of conservation concern (e.g., germination or propagation studies); Curate and maintain genetically diverse collections for conservation purposes; Share data and collections of conservation concern with other institutions",,100,"On-site skills-based staff training(s) (including formal/informal instruction on the propagation and cultivation of threatened species, invasives management and early detection); On-site knowledge-based staff training(s) ( including learning opportunities such as lunch and learn, lectures or discussions, access to adult education classes on plant conservation topics)",1,,Science communication; Interpretation; Volunteering; Citizen/community science; Working with diverse audiences,Guided tours; Self-guided tours; School education programmes; In-person events/classes/courses for visitors; Online events/classes/courses for visitors,0,Climate change; Food security; Pollination; Sustainability; Plant and biodiversity conservation; Plant science,Renewable energy,False,Arboretum; Living plant collection; Nursery; Shadehouse/Greenhouse,Private; Nonprofit/Charity,1,"Garden uses science-based best practices for all in situ activities; In situ projects have baseline measurements, monitoring and adaptive management built into project design; For restoration projects, species selection is guided by reference ecosystems and species assemblages; Garden uses genetically appropriate plants or propagules for reintroduction and ecosystem restoration; Garden carries out activities with prior informed consent, according to relevant international, national, and local laws, regulations, and customs; Garden maintains long-term monitoring of species and areas impacted by in situ activities; In situ projects include local community involvement",Climate change mitigation; Ecological restoration of habitat; Incorporation of threatened species into ecological restoration; Monitoring; Protection/Land Management; Population reinforcement,,True,None,,True,True,,Children; Young adults; Adults; General visitors; Specific community groups; Professional audiences,,"$100,000 to $750,000",Botanic Garden/Arboretum; Conservation Institution; Preserve/Natural Area; Restoration Nursery (non-commercial),False,True,Collections; Overall Organisational Strategic or Master Plan,Collections; Overall Organisational Strategic or Master Plan,Ecology; Floristics; Horticulture; Ecological restoration; Systematics and taxonomy,1,,Primary years education; Middle/secondary years education; College/university education,Garden staff write peer reviewed papers; Garden widely communicates research accomplishments to the broader public,Yes 21+ species,No,5,Global Strategy for Plant Conservation (GSPC),False,True,True,Supporting sustainable production; Locally sourced food; Healthy and sustainable diets; Food waste reduction; Food growing initiatives,250,None,,,Waste reduction; Recycling; Composting,None,"Data is collected alongside propagation material and linked to collected material. This includes collection of herbarium vouchers, photographs and field data.",100,
