FacilityID,FacilityName,FacilityLatitude,FacilityLongitude,FacilityDescription,FacilityPhone,FacilityEmail,FacilityReservationURL,FacilityTypeDescription,Reservable,StayLimit,Keywords,LastUpdatedDate,Activities
261819,East Bank Rec Site,45.85841608,-113.08137718,"<p>A series of small recreation sites are located along a 73-mile stretch of the Big Hole River between Wisdom and Melrose. The river offers blue ribbon trout fishing and excellent float boating. Nine of the sites are managed by BLM. Beginning at Melrose and going west, the sites are: Maiden Rock I, Maiden Rock East, Divide Bridge, Divide Campground, Jerry Creek Bridge, Dickie Bridge, East Bank, Sawlog Creek, and Pintlar Creek.</p><p> </p><p> </p><h2>Facilities:</h2><p>Boat Ramp, Restrooms, Grav",406-533-7600,BLM_MT_Butte_FO@blm.gov,,Facility,False,,"Fishing, boating, picnicking, camping, hiking",2026-06-09,
265227,Gold Beach Ranger District,0,0,"<p>Gold Beach Ranger District is the only RRSNF Ranger District with an office directly on <a href=""http://www.fs.usda.gov/Internet/FSE_MEDIA/stelprdb5405730.jpg"" rel=""nofollow"">Oregon's rugged and beautiful coastline</a>--stop in and check out our trail maps and other recreation resources!</p><p>29279 Ellensburg Ave<br/>Gold Beach, OR 97444</p><p>Phone: (541) 247-3605</p>",,,,Facility,False,,,2026-02-25,
233487,DENT ACRES,46.6236111,-116.2183333,"<h2>Overview</h2> Located in northern Idaho's beautiful Clearwater Valley, Dent acres Campground on Dworshak Lake is surrounded by forests and abundant wildlife.  Dworshak Lake is 54 miles long, hosts kokanee salmon, rainbow trout and small mouth bass fishing.  It has excellent boating, water skiing and hunting opportunities.<h2>Recreation</h2> Dent Acres is an excellent location for boaters, fishermen,  hunters, hikers, wildlife watching, as well as quiet relaxation.  There is a boat ramp for a",208-476-9029,,,Campground,True,,"DENT,DWORSHAK,DWORSHAK DAM & RESERVOIR,DENT ORCHARDS",2026-03-11,
247886,Okeetantie,27.14785546,-80.86656166,"This recreation area is part of <a href=""http://www.recreation.gov/recreationalAreaDetails.do?contractCode=NRSO&recAreaId=437&agencyCode=130"" rel=""nofollow"">Lake Okeechobee</a>",,,,Facility,False,,,2026-02-25,
248461,Jackson Hill,31.2700588,-94.32159027,"This recreation area is part of <a href=""http://www.recreation.gov/recreationalAreaDetails.do?contractCode=NRSO&recAreaId=505&agencyCode=130"" rel=""nofollow"">Sam Rayburn Reservoir</a>",,,,Facility,False,,,2026-02-25,
233655,TULE,36.0802778,-118.9022222,"<h2>Overview</h2> <p>Tule Campground is located at Success Lake in the Sierra Nevada foothills just 8 miles east of Porterville, California. A variety of outdoor recreational activities abound, including boating, kayaking and fishing. During the summer, join Park Rangers for Campfire Programs, fun activities, and giveaways every Saturday evening at the campground registration building.</p><h2>Recreation</h2> The lake provides great opportunities for boating and swimming. Kayaking the lake's quie",559-784-0215,,,Campground,True,,"TUL2,SUCCESS LAKE,LAKE SUCCESS,SUCCESS LAKE",2026-03-11,
233771,CASCADE,45.1733333,-109.4508333,"<h2>Overview</h2> <p>Cascade Campground is located 11 miles west of Red Lodge, in southern Montana. It conveniently sits along Forest Road 2071, which is paved for most of the route. The area is a popular location for hiking, backpacking and fishing.</p> <h2>Recreation</h2> Fishing is a popular activity along the West Fork of Rock Creek and at nearby Wild Bill Lake. The small lake is open to kayaking and canoeing, and an accessible fishing dock is located on the shore.<br/>  <br/> The Basin Lake",406-587-9054,camping@rrmofa.com,,Campground,True,,"CASCADE,CASCADE CAMPGROUND,CASD,CUSTER NF - FS",2026-03-11,
247969,Roberts Creek West Campground,41.4239177,-93.040434,"This recreation area is part of <a href=""http://www.recreation.gov/recreationalAreaDetails.do?contractCode=NRSO&recAreaId=160&agencyCode=130"" rel=""nofollow"">Lake Red Rock</a>",,,,Campground,False,,,2026-02-25,
232716,TAILWATER REC AREA,36.2816667,-85.9375,"<h2>Overview</h2> Tailwater Recreation Area is located just below Cordell Hull Lake and Dam on the Cumberland River System, outside the town of Carthage, TN. The lake itself was named after one of America's outstanding statesmen and one of Tennessee's finest volunteers. Hull was born in a log cabin in the foothills of the Cumberland Mountains. <br/> <br/> Families and friends enjoy coming to the lake for boating, fishing, swimming, hiking, hunting and relaxing in the outdoors. <a href=""http://ww",615-735-1034,,,Campground,True,,"TARA,CORDELL HULL LAKE,SHELTER AT THE DAM,SHELTER BELOW THE DAM,THE DAM SHELTER,SHELTER ON THE DAM ROAD,CORDELL HULL DAM",2026-02-25,
233108,COVE CREEK LOWER GROUP CAMP,35.2997222,-82.8163889,"<h2>Overview</h2> Cove Creek Lower Group Camp is one of two group campsites nestled along Cove Creek in the lush forests of the Appalachian Mountains in western North Carolina. The facility can accommodate large groups of up to 60 people and offers year-round opportunities for hiking, mountain biking, fishing and picnicking in one of the most scenic areas in the state.<h2>Recreation</h2> Campers can easily relax with a book or deck of cards in the shaded camping area, or seek out activities clos",(828) 552-8040,,,Campground,True,,"COVL,LOWER COVE CREEK,NFs IN NORTH CAROLINA - FS",2026-02-25,
232301,"Lodgepole (Jefferson Lake, Fairplay Colorado)",39.4166667,-105.8497222,"<h2>Overview</h2> Lodgepole Campground is a creekside destination with incredible Colorado mountain views. The campground is located 3 miles south of Jefferson Lake, one of the highest elevation lakes around, capping 10,685 feet elevation and bordered by steep 12,000 foot peaks.  <br/><br/> Fishing in both the creek and lake offer promising catches of trout. Another noteworthy aspect of the campground is its access to the Colorado Trail. <h2>Recreation</h2> The best hiking, biking and horseback ",,tbolton@goexplorus.com,,Campground,True,,"LODS,PIKE AND SAN ISABEL NF- FS",2026-02-25,
248422,Johnson Creek Marina,32.791517,-94.541645,"This recreation area is part of <a href=""http://www.recreation.gov/recreationalAreaDetails.do?contractCode=NRSO&recAreaId=497&agencyCode=130"" rel=""nofollow"">Lake O' The Pines</a>",,,,Facility,False,,,2026-02-25,
234248,FIVEMILE BUTTE LOOKOUT,45.410068,-121.468758,"<h2>Overview</h2> <p>Fivemile Butte Lookout is available for reservation year-round. It provides stellar mountain views and access to a variety of outdoor recreation opportunities, including hiking, mountain biking and wildlife viewing. During the winter months, the lookout is popular among hunters and winter sports enthusiasts.<br>  <br><strong>During winter driving conditions, from early fall to late spring, the lookout can only be accessed by skiing, snowmobiling or snowshoeing up to 3 miles ",541 467-2291,,,Campground,True,,"FBLO,Fivemile Lookout,FIVEMILE,FIVEMILE CABIN,MT. HOOD NF - FS",2026-02-25,
248459,Isle Dubois State Park,33.36588337,-97.01221258,"This recreation area is part of <a href=""http://www.recreation.gov/recreationalAreaDetails.do?contractCode=NRSO&recAreaId=513&agencyCode=130"" rel=""nofollow"">Ray Roberts Lake</a>",,,,Facility,False,,,2026-02-25,
233872,BELTON LAKEVIEW PARK,31.1044444,-97.4847222,"<h2>Overview</h2> Belton Lakeview Park has two reservable group day-use areas along the lower shore of Belton Lake, providing some of the best fishing and boating in Central Texas. <br/><br/> The facility is perched on a bluff overlooking Belton Lake and Dam, a year-round scenic location for group picnics and large gatherings. The site offers many amenities, such as flush toilets, water and electric hookups, a playground and a two-lane boat ramp, ensuring your stay is both comfortable and enjoya",254-939-2461,,,Campground,True,,"BELT,OVERLOOK PAVILION (BELTON LK),BELTON GROUP USE AREA,FRANKS PAVILION,BELTON PARK,BELTON LAKE",2026-03-19,
10365031,Twin Lakes Campground (Wallowa-Whitman NF),0,0,"<h2>Overview</h2> <p>The Twin Lakes Campground is a small minimally developed site on the southern edge of the Hells Canyon National Recreation Area and southeast edge of the Eagle Cap Wilderness. The site is popular with visitors wanting to fish on the boardwalks along Twin Lakes, hike and relax during the summer and fall.</p><p>Trail #1874, accessing the wilderness, takes off from the campground through the remnants of an old burn area.</p><p>Primary Use Season is June 15 to September 30.</p><",,,,Campground,True,,,2026-04-04,
257052,Rim Trail,37.18314215,-113.2783713,"<p>Recommended Users: Mountain Bikers, Hikers, Equestrians. Single-track trail. 7.3 miles in length. Difficulty: Moderate/More Difficult. The Rim Trail is single-track: some smooth, some rocky, some rock slabs, and some steep sections. It follows the south rim of the Virgin River and snakes around a few deep tributary canyons. There are good views of Hurricane and LaVerkin, the Virgin River, numerous surrounding mesas, and expansive desert landscapes. Keep your eyes open for hawks, and other bir",435-688-3200,utsgmail@blm.gov,,Facility,False,,,2026-02-25,
10038733,Doris Campground,34.719333,-98.64953,"<h2>Overview</h2> <p>Worn by time and nature, the Wichita Mountains loom large above the prairie in southwest Oklahoma—a lasting refuge for wildlife. Situated just outside the Lawton/Ft. Sill area, Wichita Mountains Wildlife Refuge preserves approximately 60,000 acres of mixed grass prairie, ancient granite mountains, and fresh water lakes and streams for the benefit of wildlife and the American people.  Best known for its roaming herds of bison, longhorn, and Rocky Mountain elk, Wichita Mountai",580-429-2197,,,Campground,True,,"Doris Campground,Camp Doris",2026-03-11,
10132176,Ivan Oakes Campground,43.8760139,-122.6725024,"<h2>Overview</h2> <p>Ivan Oakes Campground is located on Lookout Point Lake in Oregon's Willamette Valley.  </p> <h2>Recreation</h2> <p>Ivan Oakes Campground is located on the northern shore of Lookout Point Lake in the Calapooya Mountains.  The Eugene-to-Pacific Crest Trail (EPCT), a 108 mile long recreation trail that connects the city of Eugene to the Cascade mountain range, runs along the campground providing easy access for hikers.  The reservoir is a popular fishing spot with chinook salmo",Ranger office 541-942-5631,none,,Campground,True,,,2026-05-30,
232473,BLACK ROCK CAMPGROUND,34.0716667,-116.3891667,"<h2>Overview</h2> <p>Download the <a href=""https://www.nps.gov/subjects/digital/nps-apps.htm"" rel=""nofollow"">NPS app</a>  prior  to visiting the park – trail maps and more!</p> <p><strong>Black Rock Campground </strong>lies among one of the thickest Joshua tree forests in Joshua Tree National Park. Its location on the park's northern perimeter makes it a popular rest stop for hikers, birders, horseback riders and RV campers. Black Rock is one of four campgrounds in the national park that require",760-367-5554,cynthia_libby@nps.gov,,Campground,True,,"CG37,Joshua Tree National Park,Joshua Tree,Black Rock Campground",2026-02-25,
232763,MOORE CREEK,40.8838889,-122.2177778,"<h2>Overview</h2> Moore Creek Campground is situated on the McCloud Arm of Shasta Lake. This cozy campground is partially shaded and can accommodate both tents and RVs.<br/><br/> Camping at Moore Creek provides easy access to a variety of water sports, as well as the opportunity to enjoy scenic views and abundant wildlife.<h2>Recreation</h2> The nearest public boat ramp is 4 miles away at Hirz Bay.  Boat rentals and fuel are available at nearby lakefront resorts. Shasta Lake is popular for power",,,,Campground,True,,"MOOR,SHASTA-TRINITY -FS",2026-02-25,
234202,MCKEE BRIDGE COMMUNITY KITCHEN,42.12619876,-123.0727523,"<h2>Overview</h2> <p>Situated along the rocky banks of the Applegate River, the McKee Bridge Community Kitchen is a fantastic day-use picnic shelter and registered National Historic Site. The shelter is constructed with large pine timber and features Civilian Conservation Corps (CCC) masonry, including a beautiful stone fireplace.   <br></p> <p>Located in southwest Oregon in the Rogue River-Siskiyou National Forest at an elevation of 1,600 feet, this day-use area boasts nearby volcanic peaks, sc",541-899-3800,,,Campground,True,,"MCBK,ROGUE RIVER - SISKIYOU NF - FS",2026-02-25,
243233,Los Angeles Gateway District,34.29413,-118.36164,"<p>The Los Angeles Gateway District Office is located at 12371 N. Little Tujunga Canyon Road, Sylmar, CA 91342.</p><p>Jamahl Butler, District Ranger<br/>Aaron Ash, Deputy District Ranger<br/>(818) 899-1900<br/>FAX (818) 896-6727<br/>CRS <span id=""lw_1307736096_4"">(800) 735-2922</span> (Voice)<br/>CRS <span id=""lw_1307736096_5"">(800) 735-2929</span> (TDD/TTY)</p>",,,,Facility,False,,,2026-02-25,
202205,Deer Creek Campground,37.85472,-111.35538,<p>Deer Creek Campground is a small cozy campground nestled in Deer Creek Canyon at 5800 ft. There are 7 campsites and potable water is not available. This small campground is located along the scenic Burr Trail Road in the Grand Staircase/Escalante National Monument. The campground does not accommodate travel trailers due to site limitations.</p>,(435) 826-5499,Escalante_interagency@blm.gov,,Campground,False,14 Day limit,"Camping, ADA, Accessible",2026-04-22,
247935,Dworshak State Park-Freeman Creek,46.57476235,-116.27827623,"This recreation area is part of <a href=""http://www.recreation.gov/recreationalAreaDetails.do?contractCode=NRSO&recAreaId=256&agencyCode=130"" rel=""nofollow"">Dworshak Reservoir</a>",,,,Facility,False,,,2026-02-25,
