source,id,name,lat,lon,address,city,region,postal_code,phone,website,rating,reviews_count,price_low,price_high,electric_hookups,water_hookups,sewer_hookups,thirty_amp,fifty_amp,max_vehicle_length_ft,big_rig_friendly,pull_through,back_in,sanitary_dump,showers,wifi,pets_allowed,reservable,reservation_url,accommodation_rv,accommodation_tent,num_sites
TheDyrt,31204,Morris Hill Campground,37.9311111,-79.9711111,651 Coles Mountain Road,Covington,Virginia,24426,+15402794144,https://www.recreation.gov/camping/campgrounds/232161,4.0,10,18.00,65.00,False,False,False,,,45,True,True,True,True,False,False,True,True,https://www.recreation.gov/camping/campgrounds/232161,True,True,
TheDyrt,31207,Natural Tunnel State Park Campground,36.70298362125263,-82.7392842139966,,Duffield,Virginia,24244,+12769402674,https://www.dcr.virginia.gov/state-parks/natural-tunnel,4.631578947368421,19,0.00,0.00,True,True,True,,True,40,True,True,True,True,True,False,True,True,,True,True,
TheDyrt,31208,Newport News Park,37.18844425,-76.559138,13564 Jefferson Avenue,Newport News,Virginia,23603,+17578883333,https://nnparksandrec.org/camping/,4.15,20,0.00,0.00,True,True,False,,True,55,True,False,True,True,True,,True,True,https://online.rezexpert.com/book?business_code=300026,True,True,
TheDyrt,31209,North Bend Park,36.5883333,-78.3258333,64 North Bend Drive,Boydton,Virginia,23917,+14347380059,https://www.recreation.gov/camping/campgrounds/233563,4.75,20,24.00,125.00,True,True,True,,True,50,True,True,True,True,False,False,True,True,https://www.recreation.gov/camping/campgrounds/233563,True,True,
TheDyrt,31210,North Creek Campground,37.541389,-79.584722,,Buchanan,Virginia,24066,,https://www.fs.usda.gov/recarea/gwj/recreation/camping-cabins/recarea/?recid=73857&actid=29,4.5,8,0.00,30.00,False,False,False,,,,False,False,False,True,False,False,False,False,,True,True,
TheDyrt,31211,North River Campground,38.33944306,-79.20722055,,Churchville,Virginia,24421,+15402655100,https://www.fs.usda.gov/recarea/gwj/recreation/camping-cabins/recarea/?recid=73869&actid=29,4.75,8,5.00,5.00,False,False,False,,,50,True,False,,True,False,False,True,False,,True,True,
TheDyrt,31213,Oak Ridge Campground,38.55250064,-77.34916667,,Manassas,Virginia,20108,+17032217181,https://www.recreation.gov/camping/campgrounds/233379,0.0,0,26.00,26.00,False,True,,,,32,,False,True,,True,False,True,True,,True,True,
TheDyrt,31214,Occoneechee State Park Campground,36.6265664136265,-78.5299443522972,1192 Occoneechee Park Road,Clarksville,Virginia,239279449,,https://www.dcr.virginia.gov/state-parks/occoneechee?rewrite_uri=state_parks/occ,4.434782608695652,23,21.00,427.00,True,True,,True,False,100,True,True,True,,,,True,True,https://reservevaparks.com/Web/#!park/24,True,True,
TheDyrt,31215,Old Virginia Group Horse Camp,36.6958333,-81.4875,3714 Highway 16,Marion,Virginia,24354,+12767835196,https://www.recreation.gov/camping/campgrounds/234109,3.0,1,50.00,50.00,False,False,False,,,80,,False,True,,False,,True,True,https://www.recreation.gov/camping/campgrounds/234109,True,,
TheDyrt,31216,Otter Creek Campground,37.57560232,-79.33880028,,,Virginia,,+14342995125,https://www.nps.gov/blri/planyourvisit/camping.htm,0.0,0,20.00,20.00,True,True,,,,,,,,True,True,,True,True,,True,True,
TheDyrt,31217,Peaks Of Otter Campground — Blue Ridge Parkway,37.4431472,-79.6047139,Milepost 85.9   Blue Ridge Parkway,,Virginia,,+15405867321,https://www.recreation.gov/camping/campgrounds/233403,4.173913043478261,23,30.00,30.00,False,False,False,,,77,True,True,True,True,False,False,True,True,https://www.recreation.gov/camping/campgrounds/233403,True,True,
TheDyrt,31219,Philpott Park,36.7761111,-80.0369444,1058 PHILPOTT DAM ROAD,Bassett,Virginia,24055-8617,+12766292703,https://www.recreation.gov/camping/Philpott_Park/r/campgroundDetails.do?contractCode=NRSO&parkId=73338&topTabIndex=Search,5.0,1,75.00,75.00,True,True,False,,,,,False,False,,False,,True,False,,True,True,
TheDyrt,31221,Pocahontas State Park Campground,37.37992764835373,-77.5758787176127,10301 State Park Road,Chesterfield,Virginia,238326355,+18047964255,https://www.dcr.virginia.gov/state-parks/pocahontas,4.469135802469136,81,37.00,459.00,True,True,,True,True,80,True,True,True,True,,,True,True,https://reservevaparks.com/Web/#!park/25,False,False,
TheDyrt,31222,Pohick Bay Campground,38.67118368,-77.17452167,6501 Pohick Bay Drive,Lorton,Virginia,22079,+17033396104,https://www.novaparks.com/parks/pohick-bay-regional-park,4.135135135135135,37,37.00,170.00,True,True,True,True,True,35,True,True,True,True,,,True,True,https://www.reserveamerica.com/explore/pohick-bay-regional-park--lorton/NOVA/1020012/campsites,True,True,
TheDyrt,31226,Raccoon Branch Campground,36.747489,-81.424744,6416 Sugar Grove Highway,Sugar grove,Virginia,24375,+18006287202,https://www.recreation.gov/camping/campgrounds/234574,3.6666666666666665,6,20.00,27.00,True,True,False,True,,60,True,False,True,True,False,False,True,True,https://www.recreation.gov/camping/campgrounds/234574,True,True,
TheDyrt,31227,Raven Cliff Campground,36.83600055,-81.06999999,,Ivanhoe,Virginia,24350,,https://www.fs.usda.gov/recarea/gwj/null/recarea/?recid=73909&actid=29,0.0,0,0.00,0.00,False,,,,,,,False,False,,False,False,True,True,,True,True,
TheDyrt,31229,Rocky Knob Campground — Blue Ridge Parkway,36.8313889,-80.3444444,Milepost 167.1   Blue Ridge Parkway,,Virginia,,+15407459664,https://www.recreation.gov/camping/campgrounds/233324,4.4,15,30.00,45.00,False,False,False,,,55,True,True,True,True,False,False,True,True,https://www.recreation.gov/camping/campgrounds/233324,True,True,
TheDyrt,31230,Rudds Creek Campground,36.6552778,-78.4402778,"VISITOR ASSISTANCE CENTER
1930 MAYS CHAPEL ROAD",Boydton,Virginia,23917-9801,+14347386827,https://www.recreation.gov/camping/campgrounds/233610,4.7,10,24.00,68.00,True,True,True,,True,45,True,True,True,True,False,,True,True,https://www.recreation.gov/camping/campgrounds/233610,True,True,
TheDyrt,31232,Rural Retreat Lake Campground,36.86467512,-81.28506381,,Rural Retreat,Virginia,24368,+12766864331,https://www.wytheco.org/293/Rural-Retreat-Lake-Campground,2.0,1,0.00,0.00,True,True,,,True,,True,True,,True,True,,True,True,,True,True,
TheDyrt,31234,Salthouse Branch Campground,36.8136111,-80.04,620 Salthouse Branch Road,Henry,Virginia,24102,+15403657005,https://www.recreation.gov/camping/campgrounds/233616?tab=info,4.538461538461538,13,26.00,52.00,True,True,False,,True,90,True,True,True,True,False,False,True,True,https://www.recreation.gov/camping/campgrounds/233616,True,True,
TheDyrt,31237,Andy Guest/Shenandoah River State Park Campground,38.86294987602304,-78.30237857682664,350 Daughter Of Stars Dr,Bentonville,Virginia,22610,+15406226840,https://www.dcr.virginia.gov/state-parks/shenandoah-river,4.684210526315789,57,27.00,427.00,,,,,,60,True,False,False,,,,True,True,https://reservevaparks.com/Web/#!park/28,True,True,
TheDyrt,31238,Sherando Lake Recreation Area Family Camping,37.91977771,-79.01005517,,,Virginia,,+15402912188,https://www.fs.usda.gov/recarea/gwj/recreation/camping-cabins/recarea/?recid=73959&actid=29,0.0,0,0.00,0.00,True,True,True,,,,,,,True,True,,True,True,,True,True,
TheDyrt,31240,Smith Mountain Lake State Park Campground,37.08340963602989,-79.59549953109239,1235 State Park Rd,Huddleston,Virginia,241049547,+15402976066,https://www.dcr.virginia.gov/state-parks/smith-mountain-lake#cabins_camping,4.44,25,27.00,159.00,True,True,,True,False,50,True,True,True,,,,True,True,https://reservevaparks.com/Web/#!park/30,True,True,
TheDyrt,31242,Staunton River State Park Campgrounds,36.69900092,-78.66800075,1170 Staunton Trail,Scottsburg,Virginia,24589,+14345724623,https://www.dcr.virginia.gov/state-parks/staunton-river?rewrite_uri=state_parks/sta,0.0,0,0.00,0.00,True,True,False,True,,45,True,True,True,True,True,False,True,True,,True,True,
TheDyrt,31243,Steel Bridge Campground,37.59836,-80.22737,110 Southpark Drive,Blacksburg,Virginia,24060-6648,+15405524641,https://www.recreation.gov/camping/campgrounds/251909,0.0,0,0.00,,False,False,False,,,,,True,True,,False,False,True,True,https://www.recreation.gov/camping/campgrounds/251909,True,True,
TheDyrt,31244,Stony Fork Campground,37.010284918685905,-81.1812948881042,109 Krenning Road,Wytheville,Virginia,24382,+12767835196,https://www.recreation.gov/camping/campgrounds/234575,0.0,0,16.00,26.00,True,True,,True,,132,True,True,True,True,True,True,False,True,,True,True,
TheDyrt,31245,Sugar Hollow Campground,36.64732696,-82.11064136,,Bristol,Virginia,24202,+12766457275,https://www.bristolva.org/149/Campground,4.5,10,20.00,0.00,True,True,False,,True,45,True,True,True,True,True,True,True,False,,True,False,
TheDyrt,31246,The Pines Campground,37.60500094,-80.07700097,,New Castle,Virginia,24127,+15405524641,https://www.fs.usda.gov/recarea/gwj/recarea/?recid=73987,4.5,4,0.00,0.00,,,,,,16,,,,,,False,True,,,True,True,
TheDyrt,31247,Todd Lake Campground,38.365556,-79.211389,,West Augusta,Virginia,24485,,https://www.fs.usda.gov/recarea/gwj/recarea/?recid=73991,5.0,2,,,False,False,False,,,,False,False,False,True,False,False,False,False,,True,True,
TheDyrt,31248,Turkey Run Ridge Group Campground — Prince William Forest Park,38.5819444,-77.3733333,"VISITOR CENTER
18170 PARK ENTRANCE ROAD",Triangle,Virginia,22172,+17032217181,https://www.recreation.gov/camping/campgrounds/234717,5.0,1,40.00,80.00,False,False,False,,,,,False,False,,False,,False,True,https://www.recreation.gov/camping/campgrounds/234717,True,True,
TheDyrt,31249,Twin Lakes State Park Campground,37.17667988229347,-78.27946817228899,788 Twin Lakes Rd,Green Bay,Virginia,239429544,+14343923435,https://www.dcr.virginia.gov/state-parks/twin-lakes,4.125,16,37.00,427.00,True,True,,True,False,36,False,True,True,,,,True,True,https://reservevaparks.com/Web/#!park/34,True,True,
TheDyrt,31252,Westmoreland State Park Campground,38.16794770100888,-76.86526769749138,1650 State Park Road,Montross,Virginia,225209717,+18044938821,https://www.dcr.virginia.gov/state-parks/westmoreland,4.705882352941177,34,27.00,134.00,True,True,,True,False,30,True,True,True,,,,True,True,https://reservevaparks.com/Web/#!park/35,True,True,
TheDyrt,31255,White Rocks Campground,37.42707825,-80.49115474,,Newport,Virginia,24128,+15405524641,https://www.fs.usda.gov/recarea/gwj/recarea/?recid=74023,3.3333333333333335,3,15.00,15.00,False,,,,,51,,True,True,,,,True,,,True,True,
TheDyrt,31256,Wilderness Road - Cumberland Gap National Historic Park,36.60146001,-83.63075999,,Middlesboro,Kentucky,40965,+16062482817,https://www.nps.gov/cuga/planyourvisit/camping.htm,4.5,8,0.00,0.00,True,True,False,,,,,True,True,True,True,True,True,True,,True,True,
TheDyrt,31258,Adams Fork Campground,46.3388889,-121.6469444,"Location: Gifford Pinchot NF, Cowlitz Valley Ranger District",Randle,Washington,98377,+15413387869,https://www.recreation.gov/camping/campgrounds/232857,4.0,4,25.00,45.00,False,True,True,,,42,False,True,True,False,False,False,True,True,https://www.recreation.gov/camping/campgrounds/232857,True,True,
TheDyrt,31260,Aeneas Lake,48.67657066,-119.50821067,,Tonasket,Washington,98855,+15097544624,https://wdfw.wa.gov/places-to-go/water-access-sites/30339/,5.0,1,0.00,0.00,False,False,False,,,,True,,,False,False,False,,False,,True,True,
TheDyrt,31262,Alder Lake Park,46.79933909,-122.29757718,,,Washington,,+13605692778,https://www.mytpu.org/tacomapower/parks-rec/alder-lake-park/Default.htm,0.0,0,0.00,0.00,True,True,True,,,,,,,True,True,,True,True,,True,True,
TheDyrt,31267,Alta Lake State Park Campground,48.02677676,-119.93866655,,Pateros,Washington,98846,+15099232473,http://www.parks.wa.gov/,3.875,16,0.00,0.00,True,True,True,True,,38,True,True,,True,True,True,True,True,,True,True,
TheDyrt,31268,American Forks Campground,46.97702,-121.167121,10237 US HWY 12,Naches,Washington,98937,+15096531401,https://www.recreation.gov/camping/campgrounds/251884,4.666666666666667,3,15.00,15.00,False,False,False,,,45,,False,True,,False,,True,False,,True,True,
TheDyrt,31269,Ankeny #1,47.62847017,-119.32848881,,Coulee City,Washington,99115,+15097544624,https://wdfw.wa.gov/places-to-go/water-access-sites/30104,3.0,4,0.00,0.00,False,False,False,,,,True,False,False,False,False,False,True,False,,True,True,
TheDyrt,31276,Baker Lake Horse Camp,48.75038544,-121.55517597,,,Washington,,+13608565700,,3.5,2,0.00,0.00,,,,,,,,,,,,,,,,True,True,
TheDyrt,31277,Ballard Campground,48.66081626,-120.542088,,Winthrop,Washington,98862,(509) 996-4000,https://www.fs.usda.gov/recarea/okawen/recreation/camping-cabins/recarea/?recid=59087&actid=31,0.0,0,0.00,0.00,False,False,False,,,28,,True,False,False,False,False,True,False,,True,True,
TheDyrt,31278,Barker Canyon,47.9028908,-119.16564097,,Grand Coulee,Washington,99133,+15097544624,https://wdfw.wa.gov/places-to-go/water-access-sites/30106,4.5,4,0.00,0.00,False,,,,,,True,False,,,,True,True,False,,True,True,
TheDyrt,31279,Battle Ground Lake State Park Campground,45.80263115,-122.49020736,,Battle Ground,Washington,98604,,https://www.parks.wa.gov/472/Battle-Ground-Lake,4.25,40,0.00,0.00,True,True,True,True,,35,False,True,True,True,True,False,True,True,,True,True,
TheDyrt,31280,Bay View State Park Campground,48.48766048,-122.47976336,,Mount Vernon,Washington,98273,+13607570227,https://www.parks.wa.gov/473/Bay-View,4.03030303030303,33,12.00,75.00,True,True,True,,,50,True,False,True,True,True,False,True,True,https://washington.goingtocamp.com/,True,True,
TheDyrt,31282,"Bayview Campground (Mt. Baker-Snoqualmie National Forest, WA)",48.675266,-121.677622,,,Washington,,+13608041103,https://www.fs.usda.gov/recarea/mbs/recreation/recarea/?recid=17632&actid=29,4.25,8,32.00,94.00,False,False,False,,,72,True,False,False,False,False,False,True,True,https://www.recreation.gov/camping/campgrounds/272068,True,True,
TheDyrt,31283,Woodard Creek Campground — Beacon Rock State Park Campground,45.61960757,-122.03162481,,Skamania,Washington,98648,+15094278265,https://www.parks.wa.gov/474/Beacon-Rock,4.0,11,0.00,0.00,True,True,True,True,True,40,True,False,False,True,True,,True,True,,True,True,
TheDyrt,31284,Bear Creek - State Forest,48.06600059,-124.24000067,,,Washington,,+13603742800,https://www.dnr.wa.gov/OlympicPeninsula,4.125,8,0.00,0.00,True,False,False,,,,True,True,False,False,False,False,True,False,,True,True,
TheDyrt,31285,Bear Creek #1,48.48945302,-120.11598836,,Winthrop,Washington,98862,+15097544624,https://wdfw.wa.gov/places-to-go/wildlife-areas/methow-wildlife-area-unit,0.0,0,0.00,0.00,False,False,False,,,,True,True,,False,False,False,True,,,True,True,
TheDyrt,31287,Beaver Campground,45.8561111,-121.9569444,Gifford Pinchot NF Mt Adams Ranger District,Carson,Washington,98610,+15413387869,https://www.recreation.gov/camping/campgrounds/232864,4.636363636363637,11,27.00,140.00,False,True,True,,,40,True,True,True,False,False,False,True,True,https://www.recreation.gov/camping/campgrounds/232864,True,True,
TheDyrt,31288,Beaver Bay Campground,46.06107283,-122.26353275,,Cougar,Washington,98616,+18012803233,https://www.pacificorp.com/community/recreation/washington.html,4.466666666666667,15,5.00,21.00,True,True,True,,,,,True,,True,True,,True,True,,True,True,
TheDyrt,31290,"Beaver Creek Group Camp (mt. Baker-snoqualmie National Forest, Wa)",48.08222,-121.53389,,,Washington,,+13608041103,https://www.recreation.gov/camping/campgrounds/232372,4.0,1,75.00,75.00,False,False,False,,,25,True,False,False,,False,False,True,True,https://www.recreation.gov/camping/campgrounds/232372,True,True,
TheDyrt,31291,Beaver Lake Campground,48.84964076,-118.96836,,Chesaw,Washington,98844,+15094862186,https://www.fs.usda.gov/recarea/okawen/recreation/camping-cabins/recarea/?recid=59531&actid=29,2.0,1,0.00,0.00,,,,,,,,,,,,False,True,,,True,True,
TheDyrt,31292,Beckler River Campground,47.732406,-121.333063,,,Washington,,+13604195115,https://www.recreation.gov/camping/campgrounds/232018,4.785714285714286,14,32.00,68.00,False,False,False,,,40,True,True,True,False,False,False,True,True,https://www.recreation.gov/camping/campgrounds/232018,True,True,
TheDyrt,31294,Bedal Campground,48.096843,-121.386943,,,Washington,,+13608041103,https://www.recreation.gov/camping/campgrounds/233864,4.181818181818182,11,27.00,58.00,False,False,False,,,58,True,True,True,True,False,False,True,True,https://www.recreation.gov/camping/campgrounds/233864,True,True,
TheDyrt,31295,Beebe Bridge Park,47.80625022,-119.97430075,,Orondo,Washington,98843,+15096614551,https://www.chelanpud.org/parks-and-recreation/our-parks/parks-with-camping/beebe-bridge-park,4.9,10,0.00,0.00,True,True,False,True,,60,True,True,True,True,True,False,True,True,https://secure.rec1.com/WA/chelan-county-pud-wa/catalog/index?filter=dGFiJTVCMTI3NzAlNUQ9MSZzZWFyY2g9JnJlbnRhbCU1QmZyb20lNUQ9JnJlbnRhbCU1QnRvJTVEPQ==,True,True,
TheDyrt,31296,Belfair State Park Campground,47.42987666,-122.87843236,,Belfair,Washington,98528,+13602750668,https://www.parks.wa.gov/475/Belfair,4.222222222222222,18,12.00,50.00,True,True,True,True,,60,True,True,True,True,True,False,True,True,,True,True,
TheDyrt,31299,Beth Lake Campground,48.85930077,-118.98508,,Chesaw,Washington,98844,+15094862186,https://www.fs.usda.gov/recarea/okawen/recreation/recarea/?recid=59535,0.0,0,0.00,0.00,,,,,,25,,True,True,,False,False,True,False,,True,True,
TheDyrt,31300,Beverly Campground,47.37803252,-120.88246197,,Cle Elum,Washington,98922,+15098521100,https://www.fs.usda.gov/recarea/okawen/recreation/camping-cabins/recarea/?recid=57399&actid=29,3.0,4,10.00,10.00,False,False,False,,,,False,False,False,False,False,False,True,False,,True,True,
TheDyrt,31301,Big Cedars County Campground,45.80137173,-121.64093267,,Willard,Washington,98605,+15094273980,https://www.smileycreeklodge.com/,5.0,1,20.00,0.00,,,,,,,,,,,,,True,,https://www.roverpass.com/c/big-cedars-campground-willard-wa/booking/,True,True,
TheDyrt,31302,Big Creek Campground,47.4923868,-123.21023167,,Hoodsport,Washington,98548,+13607652200,https://www.fs.usda.gov/recarea/olympic/recarea/?recid=47789,4.454545454545454,11,20.00,0.00,False,False,False,,,30,True,False,False,False,False,False,True,True,,True,True,
TheDyrt,31303,Big Creek Campground,46.7352778,-121.9702778,,Ashford,Washington,98304,+15413387869,https://www.recreation.gov/camping/campgrounds/234086,4.181818181818182,11,25.00,45.00,False,True,True,,,20,False,True,True,False,False,False,True,True,https://www.recreation.gov/camping/campgrounds/234086,True,True,
