source,osm_id,osm_type,tourism,name,lat,lon,region,electric_hookup,water_hookup,sewer,hookup,caravans,motorhome,capacity,fee,phone,website,opening_hours,country,addr_city,all_tags
OpenStreetMap,12088760743,node,caravan_site,La p'tite ferme de Boussat,46.1913714,3.0658118,europe,,,,,no,,2,no,+33 6 71 74 25 36,https://www.allier-auvergne-tourisme.com/hotellerie-plein-air/bellenaves/aire-d-accueil-camping-car-de-la-biquette/6158346,,,,"{""caravan_site"": ""motorhome_stopover"", ""caravan_site:type"": ""farm"", ""dog"": ""yes"", ""facebook"": ""https://www.facebook.com/people/La-ptite-ferme-de-Boussat-aire-daccueil-camping-car/100083507940975/"", ""picnic_table"": ""yes"", ""power_supply"": ""yes"", ""power_supply:charge"": ""5 EUR"", ""power_supply:fee"": ""yes"", ""sanitary_dump_station"": ""no"", ""toilets"": ""yes""}"
OpenStreetMap,12088816071,node,caravan_site,Aire Gipcy,46.5025538,3.0531679,europe,,,,,no,,10,no,,,24/7,,,"{""caravan_site"": ""motorhome_stopover"", ""caravan_site:type"": ""village"", ""internet_access"": ""wlan"", ""sanitary_dump_station"": ""yes"", ""sanitary_dump_station:chemical_toilet"": ""yes"", ""sanitary_dump_station:grey_water"": ""yes"", ""water_point"": ""yes""}"
OpenStreetMap,12088845350,node,caravan_site,Aire d'accueil - Le Montet,46.4087781,3.0528447,europe,,,,,no,,5,no,,https://www.allier-auvergne-tourisme.com/hotellerie-plein-air/le-montet/aire-d-accueil-et-de-service-le-montet/5579358,,,,"{""caravan_site"": ""motorhome_stopover"", ""caravan_site:type"": ""village"", ""sanitary_dump_station"": ""yes"", ""toilets"": ""yes"", ""water_point"": ""yes"", ""water_point:fee"": ""yes""}"
OpenStreetMap,12089179606,node,caravan_site,Aire de camping-car de Fourbanne,47.3302024,6.3038807,europe,,,,,,,,no,,,24/7,,,"{""caravan_site"": ""motorhome_stopover"", ""caravan_site:type"": ""village"", ""description"": ""Public Parking with a small sanitary. no electricity nor disposal - but free"", ""power_supply"": ""no"", ""sanitary_dump_station"": ""no""}"
OpenStreetMap,12089193647,node,caravan_site,La Motte,46.5669765,3.6442181,europe,,,,,no,,,no,,https://www.allier-auvergne-tourisme.com/hotellerie-plein-air/beaulon/aire-d-accueil-france-passion-ferme-de-la-motte/5981057,,,,"{""caravan_site"": ""motorhome_stopover"", ""caravan_site:type"": ""farm_shop"", ""sanitary_dump_station"": ""no""}"
OpenStreetMap,12089198849,node,caravan_site,Place de la liberté - Bransat,46.3189406,3.2291946,europe,,,,,no,,7,no,,,24/7,,,"{""caravan_site"": ""motorhome_stopover"", ""caravan_site:type"": ""village"", ""picnic_area"": ""yes"", ""sanitary_dump_station"": ""no"", ""toilets"": ""yes""}"
OpenStreetMap,12089206172,node,caravan_site,Chassenard,46.413873,3.9747106,europe,,,,,no,,2,no,,https://www.allier-auvergne-tourisme.com/hotellerie-plein-air/chassenard/aire-de-stationnement/4674336,24/7,,,"{""caravan_site"": ""motorhome_stopover"", ""caravan_site:type"": ""canal"", ""dog"": ""yes"", ""power_supply"": ""yes"", ""sanitary_dump_station"": ""no"", ""seasonal"": ""no"", ""toilets"": ""yes"", ""water_point"": ""yes"", ""water_point:charge"": ""2 EUR"", ""water_point:fee"": ""yes""}"
OpenStreetMap,12089214890,node,caravan_site,Parcheggio Borgo Santa Maria,43.8731768,12.8030612,europe,,,,,,,,no,,,,,,"{""addr:street"": ""Strada del Foglia"", ""description"": ""Ampio parcheggio senza servizi utilizzato da camper e autocarri"", ""description:en"": ""Large parking lot without services used by campers and trucks"", ""internet_access"": ""no"", ""power_supply"": ""no"", ""sanitary_dump_station"": ""no""}"
OpenStreetMap,12089252804,node,caravan_site,Le Bon Coeur,46.5657115,2.9620144,europe,,,,,no,,6,yes,+33 6 69 96 57 79,https://www.campingleboncoeur.com/fr/campingcarfr.html,,,,"{""caravan_site"": ""motorhome_stopover"", ""caravan_site:type"": ""farm"", ""charge"": ""14.66 EUR"", ""picnic_area"": ""yes"", ""power_supply"": ""yes"", ""power_supply:charge"": ""1 EUR"", ""power_supply:fee"": ""yes"", ""toilets"": ""yes""}"
OpenStreetMap,12089262587,node,caravan_site,Emplacements camping-cars de Charroux,46.1882352,3.1687564,europe,,,,,no,,,no,,https://www.allier-auvergne-tourisme.com/hotellerie-plein-air/charroux/aire-de-stationnement/4674276,24/7,,,"{""caravan_site"": ""motorhome_stopover"", ""caravan_site:type"": ""village"", ""power_supply"": ""no"", ""sanitary_dump_station"": ""no"", ""seasonal"": ""no"", ""surface"": ""grass""}"
OpenStreetMap,12089267076,node,caravan_site,Aire naturelle Le puy Saint-Ambroise,46.4049765,3.7014498,europe,,,,,no,,6,no,,https://www.allier-auvergne-tourisme.com/hotellerie-plein-air/saint-leon/aire-naturelle-le-puy-saint-ambroise/4674043,,,,"{""caravan_site"": ""motorhome_stopover"", ""caravan_site:type"": ""viewpoint"", ""power_supply"": ""yes""}"
OpenStreetMap,12089594043,node,caravan_site,Aire Chamblet,46.3334739,2.7026951,europe,,,,,no,,4,no,,https://www.allier-auvergne-tourisme.com/hotellerie-plein-air/chamblet/aire-de-services/878204,,,,"{""caravan_site"": ""motorhome_stopover"", ""caravan_site:type"": ""village"", ""maxweight"": ""3.5"", ""power_supply"": ""yes"", ""power_supply:fee"": ""no"", ""sanitary_dump_station"": ""yes""}"
OpenStreetMap,12089607247,node,caravan_site,Place de la Fraternité - Montluçon,46.3550536,2.586328,europe,,,,,no,,15,no,,https://www.montlucon-tourisme.fr/offres/aire-de-stationnement-camping-car-montlucon-fr-2700313/,,,,"{""caravan_site"": ""motorhome_stopover"", ""caravan_site:type"": ""town"", ""dog"": ""yes"", ""toilets"": ""yes""}"
OpenStreetMap,12089619493,node,caravan_site,Aire d'accueil Saint-Marcel-en-Murat,46.3216719,3.0075958,europe,,,,,no,,8,no,,https://www.allier-auvergne-tourisme.com/hotellerie-plein-air/saint-marcel-en-murat/aire-d-accueil-et-de-services/4835876,,,,"{""caravan_site"": ""motorhome_stopover"", ""caravan_site:type"": ""village"", ""power_supply"": ""yes"", ""power_supply:charge"": ""2 EUR/hour"", ""power_supply:fee"": ""yes"", ""tents"": ""no"", ""toilets"": ""yes"", ""water_point:charge"": ""2 EUR/100 liter"", ""water_point:fee"": ""yes""}"
OpenStreetMap,12089631810,node,caravan_site,Bonnand – bord du canal Luneau,46.3601069,3.9841479,europe,,,,,no,,,yes,,https://www.interco-abl.org/,,,luneau,"{""access"": ""yes"", ""addr:place"": ""Bonnand"", ""amenity"": ""sanitary_dump_station"", ""caravan_site"": ""motorhome_stopover"", ""caravan_site:type"": ""canal"", ""charge"": ""5 EUR"", ""mapillary"": ""705024335783865"", ""power_supply"": ""yes"", ""power_supply:charge"": ""5 EUR"", ""power_supply:fee"": ""yes"", ""water_point"": ""yes"", ""water_point:charge"": ""2 EUR"", ""water_point:fee"": ""yes""}"
OpenStreetMap,12089642282,node,caravan_site,Ferme des Lamas du Tilloux,46.370122,3.0334443,europe,,,,,no,,,12,,https://boutique-lamasdutilloux.fr/,,,,"{""caravan_site"": ""motorhome_stopover"", ""caravan_site:type"": ""farm_shop"", ""network"": ""France Passion""}"
OpenStreetMap,12089663782,node,caravan_site,Aire de services - Les Isles,46.585987,3.3053264,europe,,,,,no,,3,no,,https://www.allier-auvergne-tourisme.com/hotellerie-plein-air/avermes/aire-de-services-les-isles/3947077,24/7,,,"{""caravan_site"": ""motorhome_stopover"", ""caravan_site:type"": ""village"", ""sanitary_dump_station"": ""yes"", ""water_point"": ""yes""}"
OpenStreetMap,12089664416,node,caravan_site,Domaine Gardien,46.4705539,3.2820529,europe,,,,,no,,4,,,https://www.domaine-gardien.fr/,Mo-Sa,,,"{""caravan_site"": ""motorhome_stopover"", ""caravan_site:type"": ""winery"", ""maxstay"": ""1 day""}"
OpenStreetMap,12090455547,node,caravan_site,Wohnmobilstellplatz Neustadt (Hessen),50.8487279,9.1070129,europe,,,,,,,3,no,,https://www.daslahntal.de/planen-und-buchen/unterkuenfte/wohnmobilstellplaetze/pois/RPT/5bb1b3ba-efd5-4934-87e5-3814dcb6a896/wohnmobilstellplatz-neustadt--hessen-,,,,"{""cabins"": ""no"", ""caravan_site"": ""motorhome_stopover"", ""caravan_site:type"": ""town;swimming_pool"", ""internet_access"": ""no"", ""power_supply"": ""yes"", ""power_supply:fee"": ""yes"", ""sanitary_dump_station"": ""yes"", ""sanitary_dump_station:chemical_toilet"": ""yes"", ""sanitary_dump_station:grey_water"": ""yes"", ""shower"": ""no"", ""smoking"": ""yes"", ""swimming_pool"": ""yes"", ""tents"": ""no"", ""toilets"": ""no"", ""water_point"": ""yes"", ""water_point:fee"": ""yes"", ""wheelchair"": ""yes""}"
OpenStreetMap,12091024164,node,caravan_site,Wohnmobilstellplatz Masburg,50.2413874,7.1127945,europe,,,,,yes,,,no,,https://www.visitmosel.de/stadt-kultur/poi/wohnmobilstellplatz-masburg,24/7,,,"{""caravan_site"": ""motorhome_stopover"", ""caravan_site:type"": ""village"", ""seasonal"": ""no""}"
OpenStreetMap,12091038109,node,caravan_site,Wohnmobil-Stellplatz Graffiti Wall in Kail,50.1841155,7.2442268,europe,,,,,no,,3,,,https://musikschmiede-kail.de/wohnmobil-stellplatz,24/7,,,"{""caravan_site"": ""motorhome_stopover"", ""caravan_site:type"": ""village"", ""dog"": ""yes"", ""power_supply"": ""yes"", ""tents"": ""no"", ""toilets"": ""yes""}"
OpenStreetMap,12091476564,node,caravan_site,Siedlisko u Tymka - camper plac,54.0145384,21.7405556,europe,,,,,,,,,,https://www.siedliskoutymka.pl/oferta/camper-plac/,,,,"{""addr:housenumber"": ""1b"", ""addr:street"": ""Olszty\u0144ska"", ""check_date"": ""2024-08-04"", ""power_supply"": ""yes"", ""reservation"": ""yes"", ""sanitary_dump_station"": ""yes""}"
OpenStreetMap,12091664679,node,caravan_site,Wohnmobilstellplatz Hahnstätten,50.3015315,8.0660006,europe,,,,,,,,no,,https://www.daslahntal.de/planen-und-buchen/unterkuenfte/wohnmobilstellplaetze/pois/RPT/040eadd2-3c0c-4bd4-95d7-070cf974489f/wohnmobilstellplatz-hahnstaetten,"Su-Mo; Sep Sa[1],Su[1],Sa[2],Su[2] off",,,"{""caravan_site"": ""motorhome_stopover"", ""caravan_site:type"": ""village"", ""power_supply"": ""no"", ""sanitary_dump_station"": ""no"", ""water_point"": ""no""}"
OpenStreetMap,12091689101,node,caravan_site,Wohnmobilstellplatz am Leitz-Park,50.5545982,8.5328606,europe,,,,,,,4,no,,https://www.wetzlar.de/tourismus/planen-und-buchen/campingundwohnmobil.php#c15,24/7,,,"{""caravan_site"": ""motorhome_stopover"", ""caravan_site:type"": ""town"", ""seasonal"": ""no""}"
OpenStreetMap,12091789023,node,caravan_site,Almhütte Schanze,51.1307298,8.3686517,europe,,,,,,,30,yes,,https://www.almhütte-schanze.de/schlafen/,,,,"{""caravan_site"": ""motorhome_stopover"", ""caravan_site:type"": ""restaurant:skiing"", ""charge"": ""16 EUR"", ""power_supply"": ""yes"", ""sanitary_dump_station"": ""yes"", ""socket:cee_blue"": ""yes"", ""toilets"": ""yes"", ""water_point"": ""yes""}"
OpenStreetMap,12091811011,node,caravan_site,Wohnmobilstellplatz Hof Klingelbach,51.0464058,8.3818562,europe,,,,,,,,yes,,https://www.siegen-wittgenstein.info/de/lodging/pension/gasthof-pension-hof-klingelbach/49837944/,,,,"{""caravan_site"": ""motorhome_stopover"", ""caravan_site:type"": ""restaurant"", ""charge"": ""5 EUR"", ""power_supply:fee"": ""yes"", ""sanitary_dump_station"": ""yes"", ""water_point"": ""yes"", ""water_point:fee"": ""no""}"
OpenStreetMap,12091819076,node,caravan_site,Gasthof Röhrig,51.1356621,8.2608108,europe,,,,,,,2,no,,https://www.gasthof-roehrig.de/,,,,"{""power_supply"": ""yes"", ""sanitary_dump_station"": ""no"", ""water_point"": ""yes""}"
OpenStreetMap,12091822525,node,caravan_site,Landgasthof Restaurant Laibach Stellplatz,51.0681191,8.4452449,europe,,,,,,,4,no,,https://www.landgasthof-laibach.de/angebote/wohnmobilstellpl%C3%A4tze/,,,,"{""caravan_site"": ""motorhome_stopover"", ""caravan_site:type"": ""restaurant"", ""power_supply"": ""yes"", ""power_supply:charge"": ""5 EUR"", ""power_supply:fee"": ""yes"", ""surface"": ""asphalt"", ""water_point"": ""yes""}"
OpenStreetMap,12091861194,node,caravan_site,Landhaus zum Rothaarsteig,51.0157138,8.2027115,europe,,,,,,,5,yes,,http://landhaus-zum-rothaarsteig.de/preise.php,,,,"{""caravan_site"": ""motorhome_stopover"", ""caravan_site:type"": ""hotel"", ""charge"": ""7 EUR"", ""power_supply:charge"": ""2.50 EUR"", ""power_supply:fee"": ""yes"", ""water_point"": ""yes""}"
OpenStreetMap,12091877946,node,caravan_site,Wohnmobilstellplatz Zollposten,50.9804836,8.1435956,europe,,,,,,,,yes,,https://tourismus.hilchenbach.de/%C3%9Cbernachten/Wohnmobilstellpl%C3%A4tze/,24/7,,,"{""caravan_site"": ""motorhome_stopover"", ""caravan_site:type"": ""restaurant"", ""charge"": ""8 EUR"", ""sanitary_dump_station"": ""yes"", ""seasonal"": ""no"", ""water_point"": ""yes""}"
OpenStreetMap,12091877949,node,caravan_site,Wohnmobilstellplatz Giller,50.9725445,8.1613075,europe,,,,,,,3,no,,https://tourismus.hilchenbach.de/%C3%9Cbernachten/Wohnmobilstellpl%C3%A4tze/,,,,"{""caravan_site"": ""motorhome_stopover"", ""caravan_site:type"": ""restaurant"", ""maxlength"": ""7"", ""picnic_table"": ""yes"", ""power_supply"": ""no"", ""sanitary_dump_station"": ""no"", ""water_point"": ""no""}"
OpenStreetMap,12091877950,node,caravan_site,Parkplatz Müsen Hilchenbach,50.9928017,8.0442841,europe,,,,,,,3,donation,,,,,,"{""caravan_site"": ""motorhome_stopover"", ""caravan_site:type"": ""swimming_pool"", ""sanitary_dump_station"": ""no"", ""water_point"": ""yes""}"
OpenStreetMap,12091877955,node,caravan_site,Parkplatz Rothenberger Straße (P4),50.9971048,8.108806,europe,,,,,,,3,donation,,,,,,"{""caravan_site"": ""motorhome_stopover"", ""caravan_site:type"": ""town"", ""power_supply"": ""yes"", ""power_supply:fee"": ""yes"", ""sanitary_dump_station"": ""no"", ""toilets"": ""yes""}"
OpenStreetMap,12091933577,node,caravan_site,Wohnmobilstellplatz Hesselbach,50.8856444,8.3600258,europe,,,,,,,2,yes,,https://www.siegen-wittgenstein.info/de/lodging/campingplatz/wohnmobilstellplatz-hesselbach/32177554/,24/7,,,"{""caravan_site"": ""motorhome_stopover"", ""caravan_site:type"": ""swimming_pool"", ""charge"": ""5 EUR"", ""internet_access"": ""wlan"", ""internet_access:fee"": ""no"", ""maxlength"": ""12"", ""power_supply"": ""reservation"", ""sanitary_dump_station"": ""no"", ""seasonal"": ""no"", ""water_point"": ""no""}"
OpenStreetMap,12091957595,node,caravan_site,Wohnmobilstellplatz Gästehaus Wilgersdorf,50.8077636,8.1481446,europe,,,,,,,2,no,,https://www.siegen-wittgenstein.info/de/lodging/campingplatz/wohnmobilstellplatz-am-gaestehaus-wilgersdorf/32589419/,,,,"{""caravan_site"": ""motorhome_stopover"", ""caravan_site:type"": ""restaurant"", ""description"": ""business welcomed"", ""power_supply"": ""no"", ""sanitary_dump_station"": ""yes"", ""water_point"": ""no""}"
OpenStreetMap,12091988041,node,caravan_site,Heidehof Pistor,50.8098806,8.1412473,europe,,,,,,,3,yes,,https://www.heidehof-pistor.de/,,,,"{""caravan_site"": ""motorhome_stopover"", ""caravan_site:type"": ""guest_house"", ""charge"": ""15 EUR"", ""dog"": ""yes"", ""power_supply"": ""yes"", ""toilets"": ""yes"", ""water_point"": ""yes""}"
OpenStreetMap,12091991581,node,caravan_site,Wohnmobilstellplatz CVJM Siegerland,50.8115034,8.1304729,europe,,,,,,,2,,,https://www.cvjm-siegerland.de/,,,,"{""caravan_site"": ""motorhome_stopover"", ""caravan_site:type"": ""hostel"", ""power_supply"": ""yes""}"
OpenStreetMap,12092015669,node,caravan_site,Vilaka,57.1846624,27.6881115,europe,,,,,,,,,,,,,,{}
OpenStreetMap,12092144116,node,caravan_site,Wohnmobilstellplatz Dünsbergblick am Hallenbad,50.6211252,8.5894391,europe,,,,,,,4,no,,,24/7,,,"{""caravan_site"": ""motorhome_stopover"", ""caravan_site:type"": ""swimming_pool"", ""power_supply"": ""yes"", ""power_supply:capacity"": ""4"", ""power_supply:charge"": ""1 EUR/2 kWh"", ""power_supply:fee"": ""yes"", ""sanitary_dump_station"": ""no"", ""seasonal"": ""no"", ""socket:cee_blue"": ""yes""}"
OpenStreetMap,12094242391,node,caravan_site,Le Grand Couvert Parking,46.1105149,4.1885215,europe,,,,,,,2,no,,,,,,"{""caravan_site"": ""motorhome_stopover"", ""caravan_site:type"": ""museum"", ""power_supply"": ""no"", ""sanitary_dump_station"": ""no"", ""seasonal"": ""no""}"
OpenStreetMap,12094250483,node,caravan_site,Aire Camping Car Saint-Denis-de-Cabanne,46.1719174,4.2103453,europe,,,,,,,2,no,,,,,,"{""caravan_site"": ""motorhome_stopover"", ""caravan_site:type"": ""parking_lot"", ""description"": ""School parking lot"", ""seasonal"": ""no""}"
OpenStreetMap,12094252761,node,caravan_site,Aire d'accueil-camping-car des Bords de Loire Pouilly-sous-Charlieu,46.1472184,4.0998423,europe,,,,,,,4,no,,https://www.charlieubelmont-tourisme.com/offres/sejourner/aire-daccueil-camping-car-des-bords-de-loire/,24/7,,,"{""caravan_site"": ""motorhome_stopover"", ""caravan_site:type"": ""river"", ""seasonal"": ""no""}"
OpenStreetMap,12094277904,node,caravan_site,Aire Camping-car Belmont-de-la-Loire,46.1674279,4.3442606,europe,,,,,,,2,no,,https://www.charlieubelmont-tourisme.com/offres/sejourner/aire-de-services-de-camping-car/,,,,"{""caravan_site"": ""motorhome_stopover"", ""caravan_site:type"": ""village"", ""panoramax"": ""17f7df7e-adf1-4900-a436-9c1ee74ad3e8&xyz=342.63/-4.18/0"", ""seasonal"": ""no"", ""water_point"": ""yes""}"
OpenStreetMap,12094911077,node,caravan_site,Stellplatz Kalbsvilla,50.3580505,9.0530822,europe,,,,,,,4,yes,,https://www.ortenberg.net/verzeichnis/visitenkarte.php?mandat=216940,,,,"{""caravan_site"": ""motorhome_stopover"", ""caravan_site:type"": ""town"", ""charge"": ""10.00 EUR/1 night"", ""contact:mobile"": ""+49 171 8082027"", ""maxlength"": ""none"", ""power_supply"": ""yes"", ""reservation"": ""no"", ""sanitary_dump_station"": ""no""}"
OpenStreetMap,12094968988,node,caravan_site,Stellplatz am Sportplatz Gambach,50.4578729,8.7346485,europe,,,,,,,5,no,,https://tourismus.wetterau.de/service/gastgeber/wohnmobilstellplaetze/nach-orten-sortiert/wohnmobilstellplaetze/muenzenberg,,,,"{""cabins"": ""no"", ""caravan_site"": ""motorhome_stopover"", ""caravan_site:type"": ""sports_centre"", ""maxlength"": ""none"", ""maxstay"": ""3 days"", ""power_supply"": ""no"", ""reservation"": ""no"", ""sanitary_dump_station"": ""no"", ""tents"": ""no"", ""water_point"": ""no""}"
OpenStreetMap,12095161701,node,camp_site,Camping am Bilzbad Radebeul,51.1234397,13.6486453,europe,,,,,yes,,,yes,+49 351 8387247,https://www.bilz-camping.de/,Apr-Sep Mo-Su 00:00-24:00,,Radebeul,"{""access"": ""yes"", ""addr:housenumber"": ""108"", ""addr:postcode"": ""01445"", ""addr:street"": ""Meiereiweg"", ""capacity:caravans"": ""18"", ""capacity:tents"": ""25"", ""email"": ""uebernachtung@sbf-radebeul.de"", ""internet_access"": ""yes"", ""operator"": ""Stadtb\u00e4der und Freizeitanlagen GmbH Radebeul"", ""payment:cash"": ""yes"", ""payment:credit_cards"": ""yes"", ""payment:debit_cards"": ""yes"", ""sanitary_dump_station"": ""yes"", ""shower"": ""yes"", ""tents"": ""yes"", ""toilets"": ""yes""}"
OpenStreetMap,12095175401,node,caravan_site,,35.9741197,14.3500887,europe,,,,,,,,no,,,,,,"{""check_date"": ""2025-08-11""}"
OpenStreetMap,12095462855,node,camp_site,Tankavaara Gold Village,68.1807194,27.0994339,europe,,,,,yes,,,,+358 16 62 61 58,https://www.tankavaara.fi/en/majoitus/,,,,"{""addr:housenumber"": ""31"", ""addr:street"": ""Tankavaarantie"", ""description"": ""Reception at the restaurant. No chemical toilet emptying service."", ""kitchen"": ""yes"", ""shower"": ""yes"", ""tents"": ""yes"", ""toilets"": ""yes"", ""washing_machine"": ""no""}"
OpenStreetMap,12095658697,node,camp_site,La Vaca Pinta,43.4940857,-3.6124449,europe,,,,,yes,yes,,yes,+34 673305892,,,,,"{""dog"": ""leashed"", ""drinking_water"": ""yes"", ""power_supply"": ""no"", ""sanitary_dump_station"": ""yes"", ""shower"": ""cold"", ""toilets"": ""yes""}"
OpenStreetMap,12095781241,node,caravan_site,Aire de camping-car à Pleumartin,46.7377173,0.7652141,europe,,,,,,,5,no,,https://www.tourisme-chatellerault.fr/aire-campings-car/aire-de-camping-car/,,,,"{""caravan_site"": ""motorhome_stopover"", ""caravan_site:type"": ""village"", ""sanitary_dump_station"": ""yes"", ""sanitary_dump_station:chemical_toilet"": ""yes"", ""sanitary_dump_station:grey_water"": ""yes"", ""seasonal"": ""no""}"
OpenStreetMap,12095987394,node,caravan_site,Aire de Camping-Car de Crémault,46.6762282,0.5759253,europe,,,,,,,,no,,,,,,"{""caravan_site"": ""motorhome_stopover"", ""caravan_site:type"": ""parking_lot;camp_site"", ""description"": ""Service area in adjacent campsite (in season only), charge 2.70\u20ac"", ""power_supply"": ""no"", ""sanitary_dump_station"": ""yes""}"
OpenStreetMap,12096900917,node,caravan_site,Aire multimodale de Saint-Ferréol,44.7207779,5.0260727,europe,,,,,,,13,yes,,https://www.mairie-crest.fr/decouvrir-me-divertir/bienvenue-crest/equipements-et-services,,,,"{""caravan_site"": ""motorhome_stopover"", ""caravan_site:type"": ""parking_lot"", ""charge"": ""10.61 EUR"", ""internet_access"": ""wlan"", ""power_supply"": ""yes"", ""power_supply:charge"": ""8 EUR"", ""sanitary_dump_station"": ""yes"", ""toilets"": ""yes"", ""water_point"": ""yes"", ""water_point:charge"": ""5 EUR"", ""water_point:fee"": ""yes""}"
